node_id,hazard_code,exposure_score,mitigation_level,assessment_date
IK-01-00103,Z08,62.5,pełne,2026-07-24
IK-01-00103,Z16,26.8,częściowe,2025-09-07
IK-01-00103,Z04,22.4,częściowe,2025-09-08
IK-01-00104,Z07,33.8,częściowe,2026-07-08
IK-01-00104,Z02,88.9,brak,2024-11-13
IK-01-00104,Z08,58.8,brak,2025-02-06
IK-01-00104,Z16,19.7,brak,2025-06-06
IK-01-00104,Z04,68.3,brak,2026-04-10
IK-01-00105,Z07,69.9,częściowe,2026-08-19
IK-01-00105,Z02,65.8,częściowe,2024-10-29
IK-01-00105,Z08,23.0,częściowe,2026-07-27
IK-01-00105,Z16,26.7,częściowe,2025-03-03
IK-01-00105,Z04,29.2,brak,2025-01-09
IK-01-00106,Z07,59.2,częściowe,2025-09-23
IK-01-00106,Z02,39.4,częściowe,2025-07-23
IK-01-00106,Z08,65.0,pełne,2026-03-24
IK-01-00106,Z16,30.7,brak,2024-12-04
IK-01-00106,Z04,57.1,częściowe,2025-03-14
IK-01-00107,Z07,20.0,brak,2026-08-24
IK-01-00107,Z02,22.2,pełne,2025-10-24
IK-01-00107,Z08,54.8,częściowe,2025-04-22
IK-01-00107,Z16,31.6,częściowe,2025-04-04
IK-01-00107,Z04,52.5,brak,2025-03-31
IK-01-00108,Z07,45.8,częściowe,2025-11-14
IK-01-00108,Z02,52.7,częściowe,2025-04-30
IK-01-00108,Z08,42.1,częściowe,2025-01-28
IK-01-00108,Z16,53.6,pełne,2025-10-25
IK-01-00108,Z04,40.7,pełne,2026-02-16
IK-01-00109,Z07,19.8,pełne,2025-05-21
IK-01-00109,Z02,35.5,częściowe,2025-09-29
IK-01-00109,Z08,65.7,brak,2025-02-22
IK-01-00109,Z16,69.7,częściowe,2026-02-27
IK-01-00109,Z04,26.6,pełne,2025-09-08
IK-01-00110,Z07,33.0,pełne,2025-07-11
IK-01-00110,Z02,64.5,pełne,2025-01-03
IK-01-00110,Z08,29.5,brak,2025-09-29
IK-01-00110,Z16,24.3,częściowe,2025-05-08
IK-01-00110,Z04,64.1,brak,2025-04-01
IK-01-00111,Z07,57.2,brak,2024-10-24
IK-01-00111,Z02,84.8,częściowe,2025-09-04
IK-01-00111,Z08,27.2,częściowe,2026-06-17
IK-01-00111,Z16,50.3,częściowe,2026-03-19
IK-01-00111,Z04,59.8,pełne,2025-02-07
IK-01-00112,Z07,21.8,częściowe,2025-05-04
IK-01-00112,Z02,40.4,brak,2026-06-15
IK-01-00112,Z08,65.6,pełne,2026-07-12
IK-01-00112,Z16,20.7,częściowe,2026-05-12
IK-01-00112,Z04,34.7,pełne,2024-12-09
IK-01-00113,Z07,47.2,częściowe,2025-09-18
IK-01-00113,Z02,60.9,częściowe,2025-04-30
IK-01-00113,Z08,54.2,pełne,2026-03-04
IK-01-00113,Z16,29.4,brak,2025-09-14
IK-01-00113,Z04,26.0,brak,2025-01-26
IK-01-00114,Z07,37.0,pełne,2025-05-16
IK-01-00114,Z02,91.5,częściowe,2025-12-04
IK-01-00114,Z08,16.4,częściowe,2026-03-07
IK-01-00114,Z16,42.5,częściowe,2024-12-09
IK-01-00114,Z04,20.7,częściowe,2026-01-15
IK-01-00115,Z07,38.7,częściowe,2026-06-15
IK-01-00115,Z02,27.4,brak,2025-12-01
IK-01-00115,Z08,33.1,częściowe,2026-01-31
IK-01-00115,Z16,68.0,częściowe,2026-07-25
IK-01-00115,Z04,54.5,częściowe,2026-08-04
IK-01-00116,Z07,46.1,częściowe,2026-04-22
IK-01-00116,Z02,85.3,częściowe,2025-01-21
IK-01-00116,Z08,62.8,częściowe,2025-07-07
IK-01-00116,Z16,64.0,częściowe,2025-09-05
IK-01-00116,Z04,43.3,brak,2026-08-07
IK-01-00117,Z07,40.2,brak,2025-03-19
IK-01-00117,Z02,64.9,pełne,2026-07-28
IK-01-00117,Z08,69.5,pełne,2025-07-23
IK-01-00117,Z16,30.0,częściowe,2025-04-26
IK-01-00117,Z04,18.6,częściowe,2025-07-17
IK-01-00118,Z07,48.3,pełne,2026-02-13
IK-01-00118,Z02,90.6,częściowe,2026-08-21
IK-01-00118,Z08,26.7,częściowe,2024-10-22
IK-01-00118,Z16,69.6,częściowe,2025-08-06
IK-01-00118,Z04,38.0,pełne,2025-09-17
IK-01-00119,Z07,25.8,brak,2026-06-03
IK-01-00119,Z02,56.0,częściowe,2026-07-07
IK-01-00119,Z08,51.9,częściowe,2025-12-15
IK-01-00119,Z16,26.9,częściowe,2025-03-18
IK-01-00119,Z04,56.1,pełne,2025-07-04
IK-01-00120,Z07,36.9,częściowe,2025-06-21
IK-01-00120,Z02,24.5,częściowe,2025-07-18
IK-01-00120,Z08,65.0,brak,2025-05-27
IK-01-00120,Z16,59.1,częściowe,2025-11-16
IK-01-00120,Z04,23.3,brak,2024-10-20
IK-01-00121,Z07,50.6,pełne,2025-03-13
IK-01-00121,Z02,80.4,częściowe,2025-12-25
IK-01-00121,Z08,51.4,brak,2026-03-26
IK-01-00121,Z16,45.4,brak,2025-03-06
IK-01-00121,Z04,53.5,pełne,2025-10-13
IK-01-00122,Z07,42.5,częściowe,2025-12-27
IK-01-00122,Z02,23.9,brak,2025-03-15
IK-01-00122,Z08,40.0,częściowe,2026-07-20
IK-01-00122,Z16,68.7,częściowe,2026-04-06
IK-01-00122,Z04,64.3,częściowe,2024-12-01
IK-01-00123,Z07,35.0,częściowe,2025-10-04
IK-01-00123,Z02,66.5,brak,2025-03-30
IK-01-00123,Z08,18.3,częściowe,2026-07-07
IK-01-00123,Z16,35.5,pełne,2025-10-24
IK-01-00123,Z04,61.3,częściowe,2024-12-31
IK-01-00124,Z07,69.9,pełne,2025-07-26
IK-01-00124,Z02,18.1,brak,2025-10-28
IK-01-00124,Z08,45.4,częściowe,2026-01-23
IK-01-00124,Z16,27.1,częściowe,2026-04-09
IK-01-00124,Z04,53.2,częściowe,2024-10-31
IK-01-00125,Z07,48.4,pełne,2025-06-02
IK-01-00125,Z02,58.5,brak,2026-05-24
IK-01-00125,Z08,68.4,pełne,2026-03-07
IK-01-00125,Z16,46.1,częściowe,2025-02-22
IK-01-00125,Z04,52.6,pełne,2026-06-17
IK-01-00126,Z07,17.0,częściowe,2025-08-26
IK-01-00126,Z02,77.8,brak,2025-04-03
IK-01-00126,Z08,65.4,częściowe,2026-01-23
IK-01-00126,Z16,56.1,częściowe,2024-10-18
IK-01-00126,Z04,29.0,brak,2025-08-13
IK-01-00127,Z07,60.3,częściowe,2024-11-12
IK-01-00127,Z02,45.0,częściowe,2025-08-24
IK-01-00127,Z08,25.4,brak,2025-07-04
IK-01-00127,Z16,34.6,pełne,2025-10-29
IK-01-00127,Z04,31.1,częściowe,2024-11-06
IK-01-00128,Z07,61.2,pełne,2025-10-05
IK-01-00128,Z02,32.4,częściowe,2025-08-05
IK-01-00128,Z08,63.5,brak,2026-03-10
IK-01-00128,Z16,57.5,częściowe,2025-08-15
IK-01-00128,Z04,52.4,częściowe,2025-08-03
IK-01-00129,Z07,19.7,częściowe,2026-03-29
IK-01-00129,Z02,64.0,częściowe,2025-04-07
IK-01-00129,Z08,41.0,brak,2026-02-01
IK-01-00129,Z16,46.3,brak,2025-01-26
IK-01-00129,Z04,17.0,częściowe,2025-03-07
IK-01-00130,Z07,22.0,pełne,2026-08-17
IK-01-00130,Z02,68.0,częściowe,2025-08-18
IK-01-00130,Z08,17.3,pełne,2024-11-08
IK-01-00130,Z16,35.3,częściowe,2024-11-14
IK-01-00130,Z04,45.4,częściowe,2024-11-15
IK-01-00131,Z07,58.6,pełne,2025-11-16
IK-01-00131,Z02,20.7,pełne,2026-04-08
IK-01-00131,Z08,33.2,częściowe,2025-02-08
IK-01-00131,Z16,66.1,brak,2025-05-08
IK-01-00131,Z04,57.9,częściowe,2025-09-08
IK-01-00132,Z07,35.5,częściowe,2025-11-18
IK-01-00132,Z02,84.9,częściowe,2024-11-21
IK-01-00132,Z08,30.7,częściowe,2025-10-17
IK-01-00132,Z16,52.9,częściowe,2025-07-25
IK-01-00132,Z04,36.3,brak,2026-05-13
IK-01-00133,Z07,56.4,częściowe,2026-05-01
IK-01-00133,Z02,22.3,brak,2025-05-20
IK-01-00133,Z08,34.7,pełne,2025-08-05
IK-01-00133,Z16,27.8,brak,2025-11-28
IK-01-00133,Z04,26.0,pełne,2026-03-22
IK-01-00134,Z07,33.4,częściowe,2025-09-11
IK-01-00134,Z02,88.0,częściowe,2024-11-18
IK-01-00134,Z08,47.5,brak,2024-11-09
IK-01-00134,Z16,60.2,częściowe,2025-07-20
IK-01-00134,Z04,38.4,pełne,2024-12-10
IK-01-00135,Z07,24.6,pełne,2026-02-04
IK-01-00135,Z02,52.6,częściowe,2026-02-15
IK-01-00135,Z08,32.7,częściowe,2026-05-28
IK-01-00135,Z16,22.7,brak,2026-05-28
IK-01-00135,Z04,33.4,częściowe,2025-06-28
IK-01-00136,Z07,65.5,częściowe,2026-05-18
IK-01-00136,Z02,15.4,częściowe,2024-12-08
IK-01-00136,Z08,66.1,częściowe,2026-03-19
IK-01-00136,Z16,59.4,częściowe,2026-03-17
IK-01-00136,Z04,63.3,brak,2024-11-30
IK-01-00137,Z07,38.1,brak,2025-02-12
IK-01-00137,Z02,81.3,brak,2026-06-23
IK-01-00137,Z08,21.3,brak,2025-02-07
IK-01-00137,Z16,16.4,częściowe,2025-03-14
IK-01-00137,Z04,27.0,częściowe,2025-08-08
IK-01-00138,Z07,28.2,częściowe,2025-06-02
IK-01-00138,Z02,18.6,częściowe,2026-04-23
IK-01-00138,Z08,31.7,częściowe,2025-05-15
IK-01-00138,Z16,65.4,brak,2026-01-16
IK-01-00138,Z04,34.2,brak,2026-07-13
IK-01-00139,Z07,64.4,brak,2025-08-13
IK-01-00139,Z02,63.2,częściowe,2026-07-02
IK-01-00139,Z08,61.0,brak,2025-03-06
IK-01-00139,Z16,45.7,częściowe,2026-05-27
IK-01-00139,Z04,21.5,częściowe,2026-04-15
IK-01-00140,Z07,69.2,częściowe,2024-11-28
IK-01-00140,Z02,34.1,brak,2026-01-26
IK-01-00140,Z08,30.1,częściowe,2024-11-05
IK-01-00140,Z16,48.1,częściowe,2025-03-30
IK-01-00140,Z04,16.2,częściowe,2026-03-13
IK-01-00141,Z07,34.3,częściowe,2026-08-19
IK-01-00141,Z02,25.6,brak,2025-10-27
IK-01-00141,Z08,43.4,brak,2026-08-08
IK-01-00141,Z16,59.8,pełne,2024-11-26
IK-01-00141,Z04,37.7,częściowe,2025-05-04
IK-01-00142,Z07,62.7,brak,2025-11-11
IK-01-00142,Z02,46.4,brak,2026-04-23
IK-01-00142,Z08,30.2,częściowe,2025-11-12
IK-01-00142,Z16,66.6,brak,2025-12-21
IK-01-00142,Z04,32.9,częściowe,2025-09-25
IK-01-00143,Z07,64.5,brak,2024-10-14
IK-01-00143,Z02,79.5,brak,2025-05-17
IK-01-00143,Z08,68.8,częściowe,2025-07-12
IK-01-00143,Z16,50.0,brak,2025-01-05
IK-01-00143,Z04,68.6,częściowe,2025-01-06
IK-01-00144,Z07,42.6,pełne,2025-10-28
IK-01-00144,Z02,47.8,częściowe,2025-12-13
IK-01-00144,Z08,53.6,częściowe,2025-03-09
IK-01-00144,Z16,65.5,brak,2026-01-10
IK-01-00144,Z04,46.3,częściowe,2025-10-07
IK-01-00145,Z07,37.8,częściowe,2025-05-31
IK-01-00145,Z02,54.5,częściowe,2025-03-03
IK-01-00145,Z08,67.5,częściowe,2025-09-01
IK-01-00145,Z16,45.8,brak,2024-10-31
IK-01-00145,Z04,17.1,częściowe,2025-10-21
IK-01-00146,Z07,50.7,częściowe,2025-07-20
IK-01-00146,Z02,18.7,częściowe,2025-04-24
IK-01-00146,Z08,62.7,brak,2026-04-24
IK-01-00146,Z16,38.8,częściowe,2025-06-16
IK-01-00146,Z04,32.8,brak,2024-12-01
IK-01-00147,Z07,68.9,brak,2026-03-28
IK-01-00147,Z02,56.2,pełne,2025-05-21
IK-01-00147,Z08,48.0,brak,2026-01-05
IK-01-00147,Z16,55.0,brak,2025-08-18
IK-01-00147,Z04,26.0,brak,2025-04-20
IK-01-00148,Z07,67.3,brak,2025-09-26
IK-01-00148,Z02,95.3,pełne,2025-09-20
IK-01-00148,Z08,58.2,częściowe,2025-02-23
IK-01-00148,Z16,65.9,brak,2025-07-25
IK-01-00148,Z04,20.0,pełne,2025-03-20
IK-01-00149,Z07,46.7,brak,2026-08-15
IK-01-00149,Z02,24.8,pełne,2026-07-30
IK-01-00149,Z08,52.3,częściowe,2025-03-10
IK-01-00149,Z16,15.8,częściowe,2024-12-02
IK-01-00149,Z04,56.6,brak,2026-06-30
IK-01-00150,Z07,60.3,częściowe,2025-10-16
IK-01-00150,Z02,49.8,pełne,2024-10-28
IK-01-00150,Z08,38.4,częściowe,2025-07-19
IK-01-00150,Z16,34.2,częściowe,2026-03-13
IK-01-00150,Z04,52.0,częściowe,2025-09-15
IK-01-00151,Z07,35.8,pełne,2026-08-12
IK-01-00151,Z02,47.8,częściowe,2025-09-25
IK-01-00151,Z08,15.2,częściowe,2025-03-09
IK-01-00151,Z16,25.1,brak,2026-04-01
IK-01-00151,Z04,63.0,brak,2026-06-02
IK-01-00152,Z07,24.9,częściowe,2024-12-17
IK-01-00152,Z02,82.4,brak,2025-08-06
IK-01-00152,Z08,37.6,częściowe,2025-08-15
IK-01-00152,Z16,40.8,brak,2025-01-24
IK-01-00152,Z04,30.9,brak,2025-05-10
IK-01-00153,Z07,16.2,brak,2026-01-06
IK-01-00153,Z02,95.9,częściowe,2025-09-15
IK-01-00153,Z08,33.8,brak,2025-05-02
IK-01-00153,Z16,41.4,częściowe,2026-08-11
IK-01-00153,Z04,32.7,brak,2026-04-07
IK-01-00154,Z07,53.8,pełne,2025-05-12
IK-01-00154,Z02,81.8,częściowe,2024-10-23
IK-01-00154,Z08,17.6,częściowe,2025-01-15
IK-01-00154,Z16,40.9,częściowe,2026-08-05
IK-01-00154,Z04,38.0,pełne,2024-11-14
IK-01-00155,Z07,69.0,częściowe,2025-07-13
IK-01-00155,Z02,37.5,częściowe,2025-04-25
IK-01-00155,Z08,52.5,pełne,2025-09-18
IK-01-00155,Z16,61.7,częściowe,2024-11-15
IK-01-00155,Z04,25.7,brak,2025-09-05
IK-01-00156,Z07,27.5,brak,2025-02-13
IK-01-00156,Z02,82.1,częściowe,2026-07-14
IK-01-00156,Z08,32.2,częściowe,2025-07-16
IK-01-00156,Z16,61.6,częściowe,2026-05-22
IK-01-00156,Z04,21.6,pełne,2026-01-14
IK-01-00157,Z07,42.4,częściowe,2025-12-02
IK-01-00157,Z02,30.2,brak,2025-06-17
IK-01-00157,Z08,64.2,brak,2025-12-29
IK-01-00157,Z16,47.8,częściowe,2026-07-14
IK-01-00157,Z04,61.3,częściowe,2025-06-20
IK-01-00158,Z07,50.8,pełne,2025-02-16
IK-01-00158,Z02,17.3,częściowe,2025-02-06
IK-01-00158,Z08,41.5,brak,2026-07-01
IK-01-00158,Z16,67.0,brak,2025-05-13
IK-01-00158,Z04,61.9,pełne,2026-07-03
IK-01-00159,Z07,59.7,częściowe,2026-02-21
IK-01-00159,Z02,23.3,częściowe,2024-11-10
IK-01-00159,Z08,20.8,częściowe,2026-06-04
IK-01-00159,Z16,43.5,częściowe,2025-12-09
IK-01-00159,Z04,62.2,częściowe,2025-09-05
IK-01-00160,Z07,32.6,brak,2024-12-03
IK-01-00160,Z02,60.3,brak,2026-06-18
IK-01-00160,Z08,37.7,częściowe,2025-01-29
IK-01-00160,Z16,40.2,brak,2026-07-29
IK-01-00160,Z04,63.2,brak,2024-12-30
IK-01-00161,Z07,67.9,częściowe,2026-07-14
IK-01-00161,Z02,41.8,brak,2025-07-02
IK-01-00161,Z08,60.5,brak,2025-12-23
IK-01-00161,Z16,63.0,brak,2026-07-01
IK-01-00161,Z04,26.9,częściowe,2025-11-01
IK-01-00162,Z07,52.7,brak,2025-10-08
IK-01-00162,Z02,16.5,częściowe,2025-01-15
IK-01-00162,Z08,31.1,częściowe,2025-12-01
IK-01-00162,Z16,18.8,brak,2025-03-28
IK-01-00162,Z04,23.8,częściowe,2026-05-02
IK-01-00163,Z07,56.3,pełne,2026-04-13
IK-01-00163,Z02,77.6,częściowe,2025-11-21
IK-01-00163,Z08,54.8,pełne,2026-02-01
IK-01-00163,Z16,39.1,brak,2026-03-26
IK-01-00163,Z04,51.2,częściowe,2025-05-11
IK-01-00164,Z07,18.3,częściowe,2024-11-05
IK-01-00164,Z02,27.2,brak,2026-03-12
IK-01-00164,Z08,63.6,częściowe,2026-03-26
IK-01-00164,Z16,45.3,częściowe,2025-10-20
IK-01-00164,Z04,40.3,pełne,2025-03-29
IK-01-00165,Z07,41.0,częściowe,2025-09-20
IK-01-00165,Z02,24.1,brak,2024-10-27
IK-01-00165,Z08,36.9,częściowe,2025-09-25
IK-01-00165,Z16,29.3,częściowe,2024-10-18
IK-01-00165,Z04,21.1,brak,2026-08-13
IK-01-00166,Z07,61.0,brak,2026-02-04
IK-01-00166,Z02,69.8,pełne,2026-03-08
IK-01-00166,Z08,69.4,pełne,2025-06-25
IK-01-00166,Z16,24.8,częściowe,2024-10-25
IK-01-00166,Z04,47.6,częściowe,2025-06-21
IK-01-00167,Z07,22.2,brak,2026-01-19
IK-01-00167,Z02,44.5,pełne,2025-06-30
IK-01-00167,Z08,56.6,częściowe,2025-05-12
IK-01-00167,Z16,27.3,brak,2025-02-03
IK-01-00167,Z04,21.1,częściowe,2025-03-12
IK-01-00168,Z07,55.7,brak,2024-11-30
IK-01-00168,Z02,85.4,częściowe,2024-12-14
IK-01-00168,Z08,23.9,pełne,2025-02-08
IK-01-00168,Z16,15.1,brak,2026-04-22
IK-01-00168,Z04,20.1,pełne,2025-08-16
IK-01-00169,Z07,67.9,pełne,2026-07-10
IK-01-00169,Z02,89.8,brak,2026-04-08
IK-01-00169,Z08,24.1,brak,2026-06-08
IK-01-00169,Z16,27.7,częściowe,2026-08-08
IK-01-00169,Z04,44.8,częściowe,2025-03-24
IK-01-00170,Z07,66.7,brak,2026-05-31
IK-01-00170,Z02,58.1,częściowe,2025-11-16
IK-01-00170,Z08,21.2,częściowe,2026-03-25
IK-01-00170,Z16,18.7,częściowe,2026-01-28
IK-01-00170,Z04,63.5,brak,2025-02-10
IK-01-00171,Z07,43.9,brak,2024-11-02
IK-01-00171,Z02,92.0,częściowe,2025-08-04
IK-01-00171,Z08,63.1,częściowe,2025-04-07
IK-01-00171,Z16,64.5,częściowe,2026-01-22
IK-01-00171,Z04,28.3,częściowe,2025-06-01
IK-01-00172,Z07,61.8,pełne,2026-03-28
IK-01-00172,Z02,43.6,brak,2026-04-26
IK-01-00172,Z08,20.6,pełne,2026-07-21
IK-01-00172,Z16,30.8,częściowe,2025-12-29
IK-01-00172,Z04,69.8,pełne,2026-04-25
IK-01-00173,Z07,54.5,częściowe,2024-12-22
IK-01-00173,Z02,59.4,częściowe,2025-10-29
IK-01-00173,Z08,31.2,częściowe,2026-01-22
IK-01-00173,Z16,35.1,częściowe,2026-08-06
IK-01-00173,Z04,34.7,częściowe,2025-09-06
IK-01-00174,Z07,49.7,częściowe,2026-05-22
IK-01-00174,Z02,36.3,brak,2025-06-18
IK-01-00174,Z08,48.2,pełne,2026-02-02
IK-01-00174,Z16,54.7,częściowe,2024-12-31
IK-01-00174,Z04,63.7,częściowe,2024-10-16
IK-01-00175,Z07,15.9,częściowe,2024-11-07
IK-01-00175,Z02,45.0,brak,2026-05-14
IK-01-00175,Z08,40.5,pełne,2025-07-02
IK-01-00175,Z16,59.8,częściowe,2025-01-05
IK-01-00175,Z04,44.1,częściowe,2025-09-12
IK-01-00176,Z07,34.8,częściowe,2024-11-13
IK-01-00176,Z02,50.9,brak,2026-05-20
IK-01-00176,Z08,43.0,częściowe,2025-05-06
IK-01-00176,Z16,26.9,częściowe,2025-06-24
IK-01-00176,Z04,23.9,częściowe,2026-05-11
IK-01-00177,Z07,36.3,częściowe,2025-06-24
IK-01-00177,Z02,32.1,częściowe,2025-05-23
IK-01-00177,Z08,62.3,częściowe,2026-04-23
IK-01-00177,Z16,40.0,częściowe,2025-07-13
IK-01-00177,Z04,32.7,brak,2026-06-13
IK-01-00178,Z07,45.3,pełne,2026-06-09
IK-01-00178,Z02,35.8,brak,2025-10-09
IK-01-00178,Z08,55.8,pełne,2024-11-04
IK-01-00178,Z16,22.4,częściowe,2026-03-09
IK-01-00178,Z04,63.1,częściowe,2025-08-10
IK-01-00179,Z07,66.7,częściowe,2024-10-14
IK-01-00179,Z02,59.9,częściowe,2024-11-25
IK-01-00179,Z08,30.2,częściowe,2025-08-09
IK-01-00179,Z16,54.0,częściowe,2025-06-18
IK-01-00179,Z04,60.9,częściowe,2026-03-23
IK-01-00180,Z07,44.2,częściowe,2024-12-26
IK-01-00180,Z02,32.8,pełne,2025-03-30
IK-01-00180,Z08,65.7,brak,2025-08-30
IK-01-00180,Z16,43.9,pełne,2026-05-07
IK-01-00180,Z04,38.9,pełne,2026-05-21
IK-01-00181,Z07,56.9,brak,2025-04-08
IK-01-00181,Z02,38.2,pełne,2024-10-28
IK-01-00181,Z08,58.8,brak,2026-04-05
IK-01-00181,Z16,35.0,częściowe,2026-02-20
IK-01-00181,Z04,31.4,pełne,2026-08-04
IK-01-00182,Z07,65.5,częściowe,2025-05-18
IK-01-00182,Z02,60.0,częściowe,2024-11-01
IK-01-00182,Z08,44.4,częściowe,2025-07-15
IK-01-00182,Z16,61.8,częściowe,2025-10-01
IK-01-00182,Z04,57.9,częściowe,2024-11-21
IK-01-00183,Z07,51.1,częściowe,2025-06-01
IK-01-00183,Z02,41.8,brak,2025-02-26
IK-01-00183,Z08,38.3,częściowe,2026-05-31
IK-01-00183,Z16,45.4,częściowe,2024-11-04
IK-01-00183,Z04,46.6,brak,2025-01-14
IK-01-00184,Z07,43.3,częściowe,2026-06-06
IK-01-00184,Z02,35.8,pełne,2026-08-05
IK-01-00184,Z08,68.1,częściowe,2026-02-15
IK-01-00184,Z16,66.1,częściowe,2024-10-26
IK-01-00184,Z04,34.2,brak,2024-10-25
IK-01-00185,Z07,50.8,częściowe,2026-05-12
IK-01-00185,Z02,78.7,brak,2026-01-27
IK-01-00185,Z08,47.1,częściowe,2026-04-27
IK-01-00185,Z16,31.1,pełne,2026-02-09
IK-01-00185,Z04,38.2,brak,2026-02-20
IK-01-00186,Z07,64.4,brak,2026-08-10
IK-01-00186,Z02,87.8,częściowe,2025-05-20
IK-01-00186,Z08,36.0,częściowe,2026-07-10
IK-01-00186,Z16,17.4,brak,2026-03-22
IK-01-00186,Z04,62.8,brak,2024-10-11
IK-01-00187,Z07,61.9,brak,2025-12-01
IK-01-00187,Z02,93.7,częściowe,2026-04-06
IK-01-00187,Z08,35.8,częściowe,2024-12-14
IK-01-00187,Z16,38.1,częściowe,2026-08-02
IK-01-00187,Z04,64.1,pełne,2025-01-28
IK-01-00188,Z07,19.8,brak,2026-06-10
IK-01-00188,Z02,47.9,pełne,2025-05-07
IK-01-00188,Z08,36.4,pełne,2026-03-23
IK-01-00188,Z16,37.0,brak,2024-11-10
IK-01-00188,Z04,16.6,częściowe,2025-05-03
IK-01-00189,Z07,51.3,częściowe,2024-10-21
IK-01-00189,Z02,43.2,częściowe,2025-09-23
IK-01-00189,Z08,53.9,częściowe,2025-11-30
IK-01-00189,Z16,52.2,pełne,2025-06-12
IK-01-00189,Z04,31.4,częściowe,2025-01-19
IK-01-00190,Z07,48.9,częściowe,2025-01-18
IK-01-00190,Z02,84.5,częściowe,2026-05-23
IK-01-00190,Z08,58.4,pełne,2026-03-11
IK-01-00190,Z16,30.3,pełne,2026-02-17
IK-01-00190,Z04,66.4,brak,2025-07-25
IK-01-00191,Z07,45.3,częściowe,2025-06-10
IK-01-00191,Z02,68.2,częściowe,2026-07-30
IK-01-00191,Z08,46.0,pełne,2026-02-12
IK-01-00191,Z16,42.3,brak,2026-04-23
IK-01-00191,Z04,35.3,brak,2025-11-04
IK-01-00192,Z07,41.6,częściowe,2025-11-11
IK-01-00192,Z02,78.0,częściowe,2025-06-20
IK-01-00192,Z08,54.5,brak,2025-05-30
IK-01-00192,Z16,68.9,brak,2025-04-09
IK-01-00192,Z04,26.0,częściowe,2026-01-22
IK-01-00193,Z07,66.4,brak,2025-11-17
IK-01-00193,Z02,81.7,częściowe,2024-11-12
IK-01-00193,Z08,68.4,częściowe,2025-02-21
IK-01-00193,Z16,27.0,częściowe,2025-07-22
IK-01-00193,Z04,60.4,częściowe,2025-03-02
IK-01-00194,Z07,18.2,częściowe,2025-09-30
IK-01-00194,Z02,57.8,brak,2025-06-30
IK-01-00194,Z08,62.1,brak,2025-02-12
IK-01-00194,Z16,23.9,brak,2024-11-08
IK-01-00194,Z04,58.5,częściowe,2026-01-07
IK-01-00195,Z07,56.9,częściowe,2025-07-29
IK-01-00195,Z02,45.1,brak,2024-12-27
IK-01-00195,Z08,32.1,częściowe,2024-10-15
IK-01-00195,Z16,31.2,brak,2025-11-17
IK-01-00195,Z04,50.3,brak,2026-03-30
IK-01-00196,Z07,46.2,częściowe,2025-09-21
IK-01-00196,Z02,78.0,częściowe,2025-05-13
IK-01-00196,Z08,17.6,brak,2024-12-21
IK-01-00196,Z16,28.5,pełne,2026-01-29
IK-01-00196,Z04,37.6,pełne,2026-06-01
IK-01-00197,Z07,67.0,częściowe,2025-10-07
IK-01-00197,Z02,42.1,pełne,2025-02-05
IK-01-00197,Z08,37.1,brak,2025-03-19
IK-01-00197,Z16,42.0,częściowe,2026-07-30
IK-01-00197,Z04,29.0,brak,2025-08-15
IK-01-00198,Z07,61.5,brak,2026-08-25
IK-01-00198,Z02,95.5,brak,2025-11-18
IK-01-00198,Z08,42.3,brak,2025-10-09
IK-01-00198,Z16,45.8,brak,2026-02-15
IK-01-00198,Z04,26.3,brak,2024-12-29
IK-01-00199,Z07,18.8,częściowe,2025-06-03
IK-01-00199,Z02,86.8,częściowe,2025-05-28
IK-01-00199,Z08,63.8,brak,2026-02-13
IK-01-00199,Z16,35.8,brak,2024-12-13
IK-01-00199,Z04,52.9,pełne,2025-04-25
IK-01-00200,Z07,45.6,częściowe,2025-09-22
IK-01-00200,Z02,59.7,częściowe,2026-07-05
IK-01-00200,Z08,20.0,brak,2026-02-15
IK-01-00200,Z16,52.5,brak,2025-03-06
IK-01-00200,Z04,31.4,częściowe,2026-01-28
IK-01-00201,Z07,21.9,częściowe,2026-05-03
IK-01-00201,Z02,60.9,częściowe,2024-11-12
IK-01-00201,Z08,55.2,pełne,2025-05-27
IK-01-00201,Z16,16.6,brak,2025-08-18
IK-01-00201,Z04,68.4,częściowe,2025-07-05
IK-01-00202,Z07,54.3,częściowe,2026-04-13
IK-01-00202,Z02,45.1,częściowe,2026-07-29
IK-01-00202,Z08,40.1,częściowe,2026-02-14
IK-01-00202,Z16,46.7,częściowe,2025-10-10
IK-01-00202,Z04,56.0,częściowe,2025-05-02
IK-01-00203,Z07,16.9,częściowe,2024-10-11
IK-01-00203,Z02,54.6,brak,2025-01-06
IK-01-00203,Z08,58.0,częściowe,2026-05-04
IK-01-00203,Z16,53.2,częściowe,2025-12-31
IK-01-00203,Z04,48.7,częściowe,2025-11-18
IK-01-00204,Z07,24.2,pełne,2026-01-06
IK-01-00204,Z02,91.2,pełne,2025-02-19
IK-01-00204,Z08,62.7,częściowe,2026-01-01
IK-01-00204,Z16,62.8,brak,2024-10-20
IK-01-00204,Z04,22.0,pełne,2025-03-21
IK-01-00205,Z07,43.2,częściowe,2025-08-27
IK-01-00205,Z02,29.3,pełne,2024-10-22
IK-01-00205,Z08,17.0,pełne,2026-05-03
IK-01-00205,Z16,29.7,brak,2025-09-04
IK-01-00205,Z04,55.7,brak,2026-04-17
