gmina_code,powiat_code,voivodeship_code,gmina_name,gmina_type,population,lat,lon
0411007,0411,04,gmina kujawsko-pomorskie-miejski-11-07,wiejska,9905,53.07475,18.24565
0412001,0412,04,gmina kujawsko-pomorskie-północny-12-01,miejska,27691,52.96108,18.51339
0412002,0412,04,gmina kujawsko-pomorskie-północny-12-02,miejsko-wiejska,9129,53.00921,17.84462
0412003,0412,04,gmina kujawsko-pomorskie-północny-12-03,miejsko-wiejska,21721,52.9108,18.49483
0412004,0412,04,gmina kujawsko-pomorskie-północny-12-04,miejska,12628,52.75404,18.31777
0412005,0412,04,gmina kujawsko-pomorskie-północny-12-05,wiejska,8017,52.89884,18.4961
0412006,0412,04,gmina kujawsko-pomorskie-północny-12-06,wiejska,2712,52.98864,18.29161
0412007,0412,04,gmina kujawsko-pomorskie-północny-12-07,miejsko-wiejska,7141,52.6708,18.38562
0413001,0413,04,gmina kujawsko-pomorskie-południowy-13-01,wiejska,1813,52.62987,18.48433
0413002,0413,04,gmina kujawsko-pomorskie-południowy-13-02,wiejska,8376,52.53009,18.99004
0413003,0413,04,gmina kujawsko-pomorskie-południowy-13-03,miejsko-wiejska,7253,52.45534,18.67158
0413004,0413,04,gmina kujawsko-pomorskie-południowy-13-04,miejska,59230,52.6153,18.69456
0413005,0413,04,gmina kujawsko-pomorskie-południowy-13-05,miejska,23234,52.34185,18.84164
0413006,0413,04,gmina kujawsko-pomorskie-południowy-13-06,wiejska,2721,52.64331,18.79227
0413007,0413,04,gmina kujawsko-pomorskie-południowy-13-07,wiejska,35593,52.40256,18.74832
0414001,0414,04,gmina kujawsko-pomorskie-wschodni-14-01,wiejska,24709,52.97651,18.37459
0414002,0414,04,gmina kujawsko-pomorskie-wschodni-14-02,wiejska,9310,52.82189,18.56044
0414003,0414,04,gmina kujawsko-pomorskie-wschodni-14-03,wiejska,5254,52.81002,18.20324
0414004,0414,04,gmina kujawsko-pomorskie-wschodni-14-04,miejska,29254,52.88013,18.46366
0414005,0414,04,gmina kujawsko-pomorskie-wschodni-14-05,miejska,9883,52.95014,18.57613
0414006,0414,04,gmina kujawsko-pomorskie-wschodni-14-06,miejsko-wiejska,5166,52.78515,18.22174
0414007,0414,04,gmina kujawsko-pomorskie-wschodni-14-07,wiejska,4290,52.75171,18.74027
0415001,0415,04,gmina kujawsko-pomorskie-zachodni-15-01,wiejska,5450,53.26591,18.64331
0415002,0415,04,gmina kujawsko-pomorskie-zachodni-15-02,wiejska,9449,53.1643,18.91147
0415003,0415,04,gmina kujawsko-pomorskie-zachodni-15-03,wiejska,5816,52.97825,18.48302
0415004,0415,04,gmina kujawsko-pomorskie-zachodni-15-04,miejsko-wiejska,5826,53.0203,18.82353
0415005,0415,04,gmina kujawsko-pomorskie-zachodni-15-05,miejsko-wiejska,6070,53.49138,18.41542
0415006,0415,04,gmina kujawsko-pomorskie-zachodni-15-06,miejska,30523,53.03605,18.65184
0415007,0415,04,gmina kujawsko-pomorskie-zachodni-15-07,wiejska,8845,52.88038,18.79059
0416001,0416,04,gmina kujawsko-pomorskie-centralny-16-01,wiejska,26365,53.1939,18.49519
0416002,0416,04,gmina kujawsko-pomorskie-centralny-16-02,miejsko-wiejska,15297,53.23154,18.33545
0416003,0416,04,gmina kujawsko-pomorskie-centralny-16-03,wiejska,1976,53.33618,18.42433
0416004,0416,04,gmina kujawsko-pomorskie-centralny-16-04,miejska,14359,53.26931,18.33493
0416005,0416,04,gmina kujawsko-pomorskie-centralny-16-05,wiejska,5839,53.33167,18.19154
0416006,0416,04,gmina kujawsko-pomorskie-centralny-16-06,wiejska,15511,53.07115,18.31992
0416007,0416,04,gmina kujawsko-pomorskie-centralny-16-07,wiejska,26694,53.39941,18.46437
0417001,0417,04,gmina kujawsko-pomorskie-miejski-17-01,wiejska,4522,52.77034,18.47007
0417002,0417,04,gmina kujawsko-pomorskie-miejski-17-02,wiejska,8293,52.82734,18.45029
0417003,0417,04,gmina kujawsko-pomorskie-miejski-17-03,miejska,23554,52.65169,18.35801
0417004,0417,04,gmina kujawsko-pomorskie-miejski-17-04,wiejska,14286,52.66127,18.42013
0417005,0417,04,gmina kujawsko-pomorskie-miejski-17-05,miejsko-wiejska,4874,52.85363,18.38231
0417006,0417,04,gmina kujawsko-pomorskie-miejski-17-06,wiejska,20251,52.90501,18.20691
0417007,0417,04,gmina kujawsko-pomorskie-miejski-17-07,wiejska,12285,52.73845,18.34652
0418001,0418,04,gmina kujawsko-pomorskie-północny-18-01,wiejska,9843,52.29488,17.87373
0418002,0418,04,gmina kujawsko-pomorskie-północny-18-02,wiejska,5013,52.27835,17.57938
0418003,0418,04,gmina kujawsko-pomorskie-północny-18-03,miejsko-wiejska,5706,52.5017,17.82356
0418004,0418,04,gmina kujawsko-pomorskie-północny-18-04,wiejska,23392,52.6536,17.50825
0418005,0418,04,gmina kujawsko-pomorskie-północny-18-05,miejska,28103,52.2059,17.55634
0418006,0418,04,gmina kujawsko-pomorskie-północny-18-06,wiejska,5482,52.22138,17.50423
0418007,0418,04,gmina kujawsko-pomorskie-północny-18-07,wiejska,7409,52.20064,17.86409
0419001,0419,04,gmina kujawsko-pomorskie-południowy-19-01,miejsko-wiejska,4587,52.86261,17.86575
0419002,0419,04,gmina kujawsko-pomorskie-południowy-19-02,wiejska,8473,52.32898,18.27567
0419003,0419,04,gmina kujawsko-pomorskie-południowy-19-03,wiejska,16221,52.53597,17.69562
0419004,0419,04,gmina kujawsko-pomorskie-południowy-19-04,miejsko-wiejska,9233,52.35158,18.22936
0419005,0419,04,gmina kujawsko-pomorskie-południowy-19-05,wiejska,13382,52.50978,17.4886
0419006,0419,04,gmina kujawsko-pomorskie-południowy-19-06,miejsko-wiejska,4404,52.58678,18.18196
0419007,0419,04,gmina kujawsko-pomorskie-południowy-19-07,miejska,53513,52.29041,18.0088
0420001,0420,04,gmina kujawsko-pomorskie-wschodni-20-01,miejsko-wiejska,15208,52.93633,18.00049
0420002,0420,04,gmina kujawsko-pomorskie-wschodni-20-02,miejsko-wiejska,9602,53.11281,17.65008
0420003,0420,04,gmina kujawsko-pomorskie-wschodni-20-03,wiejska,6621,53.10936,17.97386
0420004,0420,04,gmina kujawsko-pomorskie-wschodni-20-04,wiejska,5713,53.09432,17.99445
0420005,0420,04,gmina kujawsko-pomorskie-wschodni-20-05,miejsko-wiejska,10660,53.11233,17.92416
0420006,0420,04,gmina kujawsko-pomorskie-wschodni-20-06,wiejska,8580,52.90219,18.09263
0420007,0420,04,gmina kujawsko-pomorskie-wschodni-20-07,miejsko-wiejska,8100,53.15707,18.18453
0421001,0421,04,gmina kujawsko-pomorskie-zachodni-21-01,wiejska,2414,52.5997,19.2666
0421002,0421,04,gmina kujawsko-pomorskie-zachodni-21-02,wiejska,8067,52.87842,19.12678
0421003,0421,04,gmina kujawsko-pomorskie-zachodni-21-03,wiejska,12233,52.97754,19.30654
0421004,0421,04,gmina kujawsko-pomorskie-zachodni-21-04,miejska,22886,52.5823,19.36073
0421005,0421,04,gmina kujawsko-pomorskie-zachodni-21-05,wiejska,17282,52.94009,19.04745
0421006,0421,04,gmina kujawsko-pomorskie-zachodni-21-06,miejska,40853,52.96817,19.51076
0421007,0421,04,gmina kujawsko-pomorskie-zachodni-21-07,wiejska,4707,52.82686,19.35656
0422001,0422,04,gmina kujawsko-pomorskie-centralny-22-01,miejsko-wiejska,8396,52.71937,18.98441
0422002,0422,04,gmina kujawsko-pomorskie-centralny-22-02,miejska,38513,52.87606,18.94735
0422003,0422,04,gmina kujawsko-pomorskie-centralny-22-03,miejsko-wiejska,6902,53.0568,18.7345
0422004,0422,04,gmina kujawsko-pomorskie-centralny-22-04,wiejska,5629,52.86605,19.07263
0422005,0422,04,gmina kujawsko-pomorskie-centralny-22-05,miejsko-wiejska,3202,52.69428,18.51846
0422006,0422,04,gmina kujawsko-pomorskie-centralny-22-06,wiejska,8269,52.71924,18.83257
0422007,0422,04,gmina kujawsko-pomorskie-centralny-22-07,wiejska,12210,52.78122,18.94957
0423001,0423,04,gmina kujawsko-pomorskie-miejski-23-01,miejsko-wiejska,6730,52.7326,18.47728
0423002,0423,04,gmina kujawsko-pomorskie-miejski-23-02,wiejska,5276,52.62331,18.58532
0423003,0423,04,gmina kujawsko-pomorskie-miejski-23-03,miejsko-wiejska,10341,52.46362,18.51158
0423004,0423,04,gmina kujawsko-pomorskie-miejski-23-04,wiejska,4136,52.82886,18.58159
0423005,0423,04,gmina kujawsko-pomorskie-miejski-23-05,miejska,32200,52.66567,18.34729
0423006,0423,04,gmina kujawsko-pomorskie-miejski-23-06,wiejska,12341,52.59703,18.43177
0423007,0423,04,gmina kujawsko-pomorskie-miejski-23-07,wiejska,13913,52.5722,18.26993
0601001,0601,06,gmina lubelskie-południowy-01-01,wiejska,3864,50.70061,22.06613
0601002,0601,06,gmina lubelskie-południowy-01-02,wiejska,12739,51.07415,22.68434
0601003,0601,06,gmina lubelskie-południowy-01-03,wiejska,2956,50.93322,22.68373
0601004,0601,06,gmina lubelskie-południowy-01-04,miejsko-wiejska,6104,50.85218,22.03203
0601005,0601,06,gmina lubelskie-południowy-01-05,miejska,31741,50.70073,22.45146
0601006,0601,06,gmina lubelskie-południowy-01-06,wiejska,3078,50.90956,22.60819
0601007,0601,06,gmina lubelskie-południowy-01-07,miejsko-wiejska,4986,50.69119,22.00389
0602001,0602,06,gmina lubelskie-wschodni-02-01,miejsko-wiejska,6869,51.44371,21.35528
0602002,0602,06,gmina lubelskie-wschodni-02-02,wiejska,10730,51.46082,21.44558
0602003,0602,06,gmina lubelskie-wschodni-02-03,wiejska,5745,51.65859,21.76453
0602004,0602,06,gmina lubelskie-wschodni-02-04,miejsko-wiejska,7475,51.5998,21.4294
0602005,0602,06,gmina lubelskie-wschodni-02-05,miejsko-wiejska,8267,51.53847,21.5607
0602006,0602,06,gmina lubelskie-wschodni-02-06,miejsko-wiejska,10614,51.41786,21.74684
0602007,0602,06,gmina lubelskie-wschodni-02-07,miejsko-wiejska,11408,51.14009,21.87613
0603001,0603,06,gmina lubelskie-zachodni-03-01,miejsko-wiejska,1800,51.28499,22.92557
0603002,0603,06,gmina lubelskie-zachodni-03-02,miejska,22098,51.17448,22.52294
0603003,0603,06,gmina lubelskie-zachodni-03-03,miejsko-wiejska,15316,51.11528,22.94526
0603004,0603,06,gmina lubelskie-zachodni-03-04,wiejska,7830,51.21007,22.61996
0603005,0603,06,gmina lubelskie-zachodni-03-05,wiejska,4312,51.47769,22.86991
0603006,0603,06,gmina lubelskie-zachodni-03-06,wiejska,2790,51.31261,22.56674
0603007,0603,06,gmina lubelskie-zachodni-03-07,wiejska,18069,51.18957,23.03555
0604001,0604,06,gmina lubelskie-centralny-04-01,miejsko-wiejska,7937,50.82317,21.67599
0604002,0604,06,gmina lubelskie-centralny-04-02,wiejska,4929,50.80852,21.82269
0604003,0604,06,gmina lubelskie-centralny-04-03,miejska,12565,50.69077,21.73253
0604004,0604,06,gmina lubelskie-centralny-04-04,miejsko-wiejska,2649,50.87644,21.63194
0604005,0604,06,gmina lubelskie-centralny-04-05,miejsko-wiejska,4721,51.23435,21.81539
0604006,0604,06,gmina lubelskie-centralny-04-06,wiejska,9434,50.74329,21.68042
0604007,0604,06,gmina lubelskie-centralny-04-07,wiejska,9260,50.84103,21.9772
0605001,0605,06,gmina lubelskie-miejski-05-01,wiejska,3844,51.19018,22.19743
0605002,0605,06,gmina lubelskie-miejski-05-02,wiejska,8972,51.14415,22.25731
0605003,0605,06,gmina lubelskie-miejski-05-03,miejsko-wiejska,6999,51.13194,22.40095
0605004,0605,06,gmina lubelskie-miejski-05-04,wiejska,9393,51.21589,22.22699
0605005,0605,06,gmina lubelskie-miejski-05-05,wiejska,13277,51.19675,22.25051
0605006,0605,06,gmina lubelskie-miejski-05-06,wiejska,8646,51.44797,22.05411
0605007,0605,06,gmina lubelskie-miejski-05-07,miejska,43360,50.9813,22.35006
0606001,0606,06,gmina lubelskie-północny-06-01,miejska,71435,51.35195,22.64444
0606002,0606,06,gmina lubelskie-północny-06-02,wiejska,5724,51.29246,22.56413
0606003,0606,06,gmina lubelskie-północny-06-03,wiejska,4977,51.25074,22.64971
0606004,0606,06,gmina lubelskie-północny-06-04,miejsko-wiejska,5035,51.1836,22.35357
0606005,0606,06,gmina lubelskie-północny-06-05,wiejska,10324,51.35931,22.65604
0606006,0606,06,gmina lubelskie-północny-06-06,wiejska,14741,51.29984,22.6865
0606007,0606,06,gmina lubelskie-północny-06-07,wiejska,9782,51.27652,22.51116
0607001,0607,06,gmina lubelskie-południowy-07-01,miejsko-wiejska,31977,51.74993,22.34183
0607002,0607,06,gmina lubelskie-południowy-07-02,miejsko-wiejska,10605,51.84142,22.20144
0607003,0607,06,gmina lubelskie-południowy-07-03,miejska,53963,51.79643,22.25727
0607004,0607,06,gmina lubelskie-południowy-07-04,miejsko-wiejska,16933,51.89002,22.22809
0607005,0607,06,gmina lubelskie-południowy-07-05,wiejska,24388,51.89432,22.46641
0607006,0607,06,gmina lubelskie-południowy-07-06,wiejska,21718,51.82939,22.46301
0607007,0607,06,gmina lubelskie-południowy-07-07,miejska,17865,51.88432,22.5589
0608001,0608,06,gmina lubelskie-wschodni-08-01,miejsko-wiejska,8177,50.70837,22.72329
0608002,0608,06,gmina lubelskie-wschodni-08-02,wiejska,7759,50.63772,22.41896
0608003,0608,06,gmina lubelskie-wschodni-08-03,miejsko-wiejska,11503,50.47282,22.73763
0608004,0608,06,gmina lubelskie-wschodni-08-04,wiejska,6024,50.98114,22.60484
0608005,0608,06,gmina lubelskie-wschodni-08-05,wiejska,12196,50.75947,22.72021
0608006,0608,06,gmina lubelskie-wschodni-08-06,miejsko-wiejska,12795,50.75094,22.88795
0608007,0608,06,gmina lubelskie-wschodni-08-07,wiejska,4376,50.84937,22.8739
0609001,0609,06,gmina lubelskie-zachodni-09-01,miejska,40506,51.53274,23.2025
0609002,0609,06,gmina lubelskie-zachodni-09-02,wiejska,3445,51.15434,23.47303
0609003,0609,06,gmina lubelskie-zachodni-09-03,wiejska,11033,51.29689,23.13419
0609004,0609,06,gmina lubelskie-zachodni-09-04,miejska,43280,51.12439,23.56775
0609005,0609,06,gmina lubelskie-zachodni-09-05,miejsko-wiejska,47648,51.33124,23.45834
0609006,0609,06,gmina lubelskie-zachodni-09-06,miejska,19819,51.04827,23.23303
0609007,0609,06,gmina lubelskie-zachodni-09-07,wiejska,4115,51.09549,23.6748
0610001,0610,06,gmina lubelskie-centralny-10-01,wiejska,9596,51.5667,22.73757
0610002,0610,06,gmina lubelskie-centralny-10-02,miejska,24168,51.64273,22.79014
0610003,0610,06,gmina lubelskie-centralny-10-03,miejsko-wiejska,11260,51.49186,22.73127
0610004,0610,06,gmina lubelskie-centralny-10-04,wiejska,3387,51.26023,22.74658
0610005,0610,06,gmina lubelskie-centralny-10-05,wiejska,8391,51.35014,22.78973
0610006,0610,06,gmina lubelskie-centralny-10-06,wiejska,8377,51.23706,22.62241
0610007,0610,06,gmina lubelskie-centralny-10-07,wiejska,10430,51.56766,22.57708
0611001,0611,06,gmina lubelskie-miejski-11-01,wiejska,8939,51.88897,22.09382
0611002,0611,06,gmina lubelskie-miejski-11-02,wiejska,7638,51.69522,21.8266
0611003,0611,06,gmina lubelskie-miejski-11-03,wiejska,10829,51.78142,22.06577
0611004,0611,06,gmina lubelskie-miejski-11-04,wiejska,8793,51.8625,21.96415
0611005,0611,06,gmina lubelskie-miejski-11-05,wiejska,13180,51.86927,21.79332
0611006,0611,06,gmina lubelskie-miejski-11-06,wiejska,2641,51.95671,21.99495
0611007,0611,06,gmina lubelskie-miejski-11-07,wiejska,2799,51.66326,22.09284
0612001,0612,06,gmina lubelskie-północny-12-01,wiejska,6813,50.89032,22.35655
0612002,0612,06,gmina lubelskie-północny-12-02,wiejska,4233,50.85313,22.13054
0612003,0612,06,gmina lubelskie-północny-12-03,wiejska,10322,51.02141,22.26352
0612004,0612,06,gmina lubelskie-północny-12-04,wiejska,9164,51.02051,22.04113
0612005,0612,06,gmina lubelskie-północny-12-05,wiejska,8424,50.97087,22.13125
0612006,0612,06,gmina lubelskie-północny-12-06,miejsko-wiejska,13081,51.02906,22.09878
0612007,0612,06,gmina lubelskie-północny-12-07,miejsko-wiejska,4906,50.96569,22.08506
0613001,0613,06,gmina lubelskie-południowy-13-01,wiejska,9134,51.33872,21.7433
0613002,0613,06,gmina lubelskie-południowy-13-02,wiejska,10528,51.19077,21.86144
0613003,0613,06,gmina lubelskie-południowy-13-03,wiejska,34525,51.00272,21.9044
0613004,0613,06,gmina lubelskie-południowy-13-04,wiejska,4938,51.00617,21.89012
0613005,0613,06,gmina lubelskie-południowy-13-05,miejsko-wiejska,13693,51.09335,22.08205
0613006,0613,06,gmina lubelskie-południowy-13-06,miejska,25364,51.00869,22.35658
0613007,0613,06,gmina lubelskie-południowy-13-07,miejsko-wiejska,10346,50.95834,21.71091
0614001,0614,06,gmina lubelskie-wschodni-14-01,miejsko-wiejska,4516,51.56311,22.40855
0614002,0614,06,gmina lubelskie-wschodni-14-02,miejsko-wiejska,8768,51.4331,22.61676
0614003,0614,06,gmina lubelskie-wschodni-14-03,wiejska,4793,51.30154,22.5204
0614004,0614,06,gmina lubelskie-wschodni-14-04,miejska,39049,51.48459,22.32398
0614005,0614,06,gmina lubelskie-wschodni-14-05,miejsko-wiejska,12333,51.34466,22.37869
0614006,0614,06,gmina lubelskie-wschodni-14-06,wiejska,4513,51.61051,22.59813
0614007,0614,06,gmina lubelskie-wschodni-14-07,wiejska,11791,51.6035,23.01218
0615001,0615,06,gmina lubelskie-zachodni-15-01,miejska,9323,50.5451,21.92436
0615002,0615,06,gmina lubelskie-zachodni-15-02,miejsko-wiejska,4781,50.501,21.9845
0615003,0615,06,gmina lubelskie-zachodni-15-03,wiejska,3811,50.68465,22.05125
0615004,0615,06,gmina lubelskie-zachodni-15-04,miejsko-wiejska,10918,50.70709,22.156
0615005,0615,06,gmina lubelskie-zachodni-15-05,miejsko-wiejska,6428,50.91684,22.08597
0615006,0615,06,gmina lubelskie-zachodni-15-06,miejsko-wiejska,2553,50.51078,21.71073
0615007,0615,06,gmina lubelskie-zachodni-15-07,wiejska,8190,50.62526,21.95243
0616001,0616,06,gmina lubelskie-centralny-16-01,wiejska,28191,51.39051,23.19893
0616002,0616,06,gmina lubelskie-centralny-16-02,wiejska,4549,51.18925,23.06796
0616003,0616,06,gmina lubelskie-centralny-16-03,wiejska,9020,51.07782,23.02671
0616004,0616,06,gmina lubelskie-centralny-16-04,wiejska,8174,51.29117,22.90643
0616005,0616,06,gmina lubelskie-centralny-16-05,miejsko-wiejska,5799,51.29615,23.07822
0616006,0616,06,gmina lubelskie-centralny-16-06,miejska,39142,51.45965,23.00504
0616007,0616,06,gmina lubelskie-centralny-16-07,miejsko-wiejska,6106,51.37604,23.17703
0617001,0617,06,gmina lubelskie-miejski-17-01,wiejska,6190,52.06151,24.38874
0617002,0617,06,gmina lubelskie-miejski-17-02,wiejska,18049,52.18994,24.038
0617003,0617,06,gmina lubelskie-miejski-17-03,wiejska,8173,51.96023,24.18399
0617004,0617,06,gmina lubelskie-miejski-17-04,miejsko-wiejska,5417,51.76564,24.22023
0617005,0617,06,gmina lubelskie-miejski-17-05,wiejska,5032,51.96994,24.05175
0617006,0617,06,gmina lubelskie-miejski-17-06,wiejska,4097,51.98922,24.2313
0617007,0617,06,gmina lubelskie-miejski-17-07,wiejska,11604,52.24292,24.25531
0618001,0618,06,gmina lubelskie-północny-18-01,miejsko-wiejska,10946,51.2174,21.81124
0618002,0618,06,gmina lubelskie-północny-18-02,miejsko-wiejska,21619,51.23743,21.8574
0618003,0618,06,gmina lubelskie-północny-18-03,miejsko-wiejska,7909,51.34575,21.88427
0618004,0618,06,gmina lubelskie-północny-18-04,miejska,22268,51.5173,21.90261
0618005,0618,06,gmina lubelskie-północny-18-05,miejsko-wiejska,3414,51.48002,22.14929
0618006,0618,06,gmina lubelskie-północny-18-06,wiejska,5515,51.1518,21.91427
0618007,0618,06,gmina lubelskie-północny-18-07,miejsko-wiejska,7832,51.50902,21.8588
0619001,0619,06,gmina lubelskie-południowy-19-01,miejska,25529,50.47759,22.2948
0619002,0619,06,gmina lubelskie-południowy-19-02,wiejska,15381,50.2361,22.81032
0619003,0619,06,gmina lubelskie-południowy-19-03,miejska,31349,50.53082,22.85192
0619004,0619,06,gmina lubelskie-południowy-19-04,wiejska,1855,50.2878,22.7735
0619005,0619,06,gmina lubelskie-południowy-19-05,miejska,23839,50.45191,22.89722
0619006,0619,06,gmina lubelskie-południowy-19-06,miejsko-wiejska,11816,50.36196,22.39644
0619007,0619,06,gmina lubelskie-południowy-19-07,wiejska,6109,50.44395,22.54006
0620001,0620,06,gmina lubelskie-wschodni-20-01,miejska,39790,51.00917,22.39565
0620002,0620,06,gmina lubelskie-wschodni-20-02,wiejska,1800,50.72493,22.72993
0620003,0620,06,gmina lubelskie-wschodni-20-03,miejska,19170,50.63314,22.60625
0620004,0620,06,gmina lubelskie-wschodni-20-04,wiejska,8170,51.03472,22.42417
0620005,0620,06,gmina lubelskie-wschodni-20-05,miejska,35750,50.93827,22.50407
0620006,0620,06,gmina lubelskie-wschodni-20-06,miejsko-wiejska,33256,51.01731,22.07129
0620007,0620,06,gmina lubelskie-wschodni-20-07,miejsko-wiejska,10688,51.03947,22.60006
0621001,0621,06,gmina lubelskie-zachodni-21-01,miejsko-wiejska,6219,51.11884,22.69884
0621002,0621,06,gmina lubelskie-zachodni-21-02,wiejska,39933,50.8699,22.42616
0621003,0621,06,gmina lubelskie-zachodni-21-03,miejsko-wiejska,6702,50.90367,22.35347
0621004,0621,06,gmina lubelskie-zachodni-21-04,wiejska,1800,50.91089,22.59275
0621005,0621,06,gmina lubelskie-zachodni-21-05,wiejska,5968,51.219,22.52511
0621006,0621,06,gmina lubelskie-zachodni-21-06,miejsko-wiejska,18041,51.00138,22.67959
0621007,0621,06,gmina lubelskie-zachodni-21-07,miejska,31988,51.14534,22.5332
0622001,0622,06,gmina lubelskie-centralny-22-01,miejska,36592,51.65269,22.63161
0622002,0622,06,gmina lubelskie-centralny-22-02,wiejska,10415,51.89554,22.635
0622003,0622,06,gmina lubelskie-centralny-22-03,wiejska,10509,51.76858,22.90303
0622004,0622,06,gmina lubelskie-centralny-22-04,miejsko-wiejska,8162,51.29523,22.78455
