node_id,operator_name,contact_point_registered,protection_plan_status,protection_plan_age_days,data_sharing_agreement,responsiveness_score,last_contact_test
IK-08-01616,Kolej Krajowa S.A. (fikc.),1,zatwierdzony,76,1,89.1,2026-06-04
IK-08-01617,Zarząd Dróg (fikc.),1,zatwierdzony,1087,1,86.6,2026-04-02
IK-08-01618,Porty Lotnicze (fikc.),1,zatwierdzony,486,1,23.0,2025-11-16
IK-08-01619,Kolej Krajowa S.A. (fikc.),1,zatwierdzony,150,1,81.1,2025-10-10
IK-08-01620,Kolej Krajowa S.A. (fikc.),0,brak,376,0,26.9,2025-09-11
IK-08-01621,Porty Lotnicze (fikc.),1,w aktualizacji,1445,0,27.1,2025-09-01
IK-08-01622,Kolej Krajowa S.A. (fikc.),0,zatwierdzony,257,1,74.2,2025-10-18
IK-08-01623,Zarząd Dróg (fikc.),0,zatwierdzony,134,0,3,2025-10-24
IK-08-01624,Kolej Krajowa S.A. (fikc.),1,zatwierdzony,1247,1,54.0,2026-03-12
IK-08-01625,Porty Lotnicze (fikc.),0,w aktualizacji,426,0,9.0,2026-01-29
IK-08-01626,Porty Lotnicze (fikc.),1,w aktualizacji,1214,1,10.3,2026-02-27
IK-08-01627,Zarząd Dróg (fikc.),1,brak,1491,0,41.4,2025-05-15
IK-08-01628,Porty Lotnicze (fikc.),0,zatwierdzony,786,0,66.1,2026-03-25
IK-08-01630,Kolej Krajowa S.A. (fikc.),0,zatwierdzony,1374,1,71.0,2025-06-29
IK-08-01631,Zarząd Dróg (fikc.),1,w aktualizacji,832,1,95.4,2026-06-23
IK-08-01632,Kolej Krajowa S.A. (fikc.),1,zatwierdzony,1095,1,77.0,2025-07-31
IK-08-01633,Kolej Krajowa S.A. (fikc.),1,zatwierdzony,754,1,78.3,2025-12-02
IK-08-01635,Zarząd Dróg (fikc.),0,w aktualizacji,220,0,23.0,2025-12-08
IK-08-01636,Zarząd Dróg (fikc.),1,zatwierdzony,780,1,39.4,2025-06-27
IK-08-01637,Kolej Krajowa S.A. (fikc.),1,zatwierdzony,779,1,71.0,2026-04-06
IK-08-01639,Zarząd Dróg (fikc.),0,w aktualizacji,331,0,40.8,2026-02-12
IK-08-01640,Porty Lotnicze (fikc.),0,zatwierdzony,780,1,100,2025-12-14
IK-08-01641,Zarząd Dróg (fikc.),1,zatwierdzony,1349,1,75.6,2026-03-14
IK-08-01643,Zarząd Dróg (fikc.),1,zatwierdzony,1109,1,48.6,2025-12-28
IK-08-01644,Kolej Krajowa S.A. (fikc.),1,w aktualizacji,1144,1,54.9,2026-02-07
IK-08-01645,Zarząd Dróg (fikc.),1,brak,55,1,89.6,2025-08-28
IK-08-01646,Kolej Krajowa S.A. (fikc.),1,w aktualizacji,415,1,51.5,2025-07-31
IK-08-01647,Kolej Krajowa S.A. (fikc.),1,w aktualizacji,221,1,63.2,2026-02-08
IK-08-01648,Porty Lotnicze (fikc.),1,zatwierdzony,1047,1,45.2,2025-09-24
IK-08-01649,Zarząd Dróg (fikc.),1,brak,545,1,59.1,2025-12-25
IK-08-01650,Kolej Krajowa S.A. (fikc.),1,zatwierdzony,752,1,76.2,2025-12-14
IK-08-01651,Zarząd Dróg (fikc.),1,zatwierdzony,1180,1,52.6,2026-03-13
IK-08-01653,Zarząd Dróg (fikc.),1,brak,110,0,40.8,2025-05-22
IK-08-01654,Porty Lotnicze (fikc.),1,zatwierdzony,721,1,85.7,2025-10-14
IK-08-01655,Porty Lotnicze (fikc.),1,w aktualizacji,1386,1,65.1,2026-08-24
IK-08-01656,Kolej Krajowa S.A. (fikc.),0,zatwierdzony,683,0,25.1,2025-05-08
IK-08-01657,Porty Lotnicze (fikc.),1,zatwierdzony,1325,1,48.7,2026-08-02
IK-08-01658,Zarząd Dróg (fikc.),1,zatwierdzony,925,1,68.3,2026-06-03
IK-08-01659,Kolej Krajowa S.A. (fikc.),1,zatwierdzony,1350,0,12.0,2026-08-26
IK-08-01660,Porty Lotnicze (fikc.),0,w aktualizacji,1268,0,34.6,2025-11-08
IK-08-01661,Kolej Krajowa S.A. (fikc.),1,zatwierdzony,1091,1,55.9,2026-06-07
IK-08-01662,Zarząd Dróg (fikc.),1,w aktualizacji,726,1,83.4,2026-08-26
IK-08-01663,Kolej Krajowa S.A. (fikc.),1,zatwierdzony,647,1,44.0,2026-02-26
IK-08-01664,Porty Lotnicze (fikc.),1,zatwierdzony,1311,0,22.1,2026-04-13
IK-08-01665,Porty Lotnicze (fikc.),0,zatwierdzony,1371,1,55.6,2025-12-05
IK-08-01666,Kolej Krajowa S.A. (fikc.),1,brak,1023,1,66.3,2025-06-02
IK-08-01667,Kolej Krajowa S.A. (fikc.),1,zatwierdzony,898,1,78.2,2026-02-18
IK-08-01668,Kolej Krajowa S.A. (fikc.),1,brak,432,0,3,2026-06-24
IK-08-01670,Kolej Krajowa S.A. (fikc.),1,zatwierdzony,447,1,76.4,2025-09-25
IK-08-01671,Zarząd Dróg (fikc.),1,w aktualizacji,1174,1,85.9,2025-08-30
IK-08-01672,Kolej Krajowa S.A. (fikc.),0,w aktualizacji,117,0,9.2,2025-08-19
IK-08-01673,Zarząd Dróg (fikc.),1,zatwierdzony,641,1,73.7,2026-07-10
IK-08-01674,Zarząd Dróg (fikc.),1,zatwierdzony,294,0,65.7,2026-03-25
IK-08-01675,Porty Lotnicze (fikc.),1,zatwierdzony,218,0,40.4,2026-05-24
IK-08-01676,Porty Lotnicze (fikc.),1,w aktualizacji,1282,1,36.6,2025-12-28
IK-08-01677,Porty Lotnicze (fikc.),1,zatwierdzony,769,1,61.2,2025-08-14
IK-08-01678,Kolej Krajowa S.A. (fikc.),1,w aktualizacji,584,1,43.8,2026-01-01
IK-08-01679,Kolej Krajowa S.A. (fikc.),1,brak,1229,1,80.7,2025-08-27
IK-08-01680,Porty Lotnicze (fikc.),1,zatwierdzony,1409,1,51.0,2026-03-09
IK-08-01681,Kolej Krajowa S.A. (fikc.),1,brak,748,1,62.5,2025-11-18
IK-08-01688,Kolej Krajowa S.A. (fikc.),1,brak,1439,0,28.9,2026-02-23
IK-08-01691,Zarząd Dróg (fikc.),1,brak,446,0,4.6,2025-12-17
IK-08-01692,Porty Lotnicze (fikc.),1,w aktualizacji,1035,1,57.1,2026-06-09
IK-08-01693,Zarząd Dróg (fikc.),1,w aktualizacji,638,0,38.9,2025-05-27
IK-08-01695,Zarząd Dróg (fikc.),1,zatwierdzony,1195,0,61.3,2026-09-05
IK-08-01697,Zarząd Dróg (fikc.),1,zatwierdzony,588,1,64.1,2026-02-16
IK-08-01700,Kolej Krajowa S.A. (fikc.),1,w aktualizacji,1339,1,45.4,2026-03-09
IK-08-01701,Zarząd Dróg (fikc.),0,brak,529,0,26.6,2026-03-28
IK-08-01702,Zarząd Dróg (fikc.),1,zatwierdzony,865,1,73.3,2025-06-11
IK-08-01703,Porty Lotnicze (fikc.),1,zatwierdzony,1211,1,45.9,2026-06-12
IK-08-01706,Kolej Krajowa S.A. (fikc.),1,zatwierdzony,847,1,50.5,2025-08-02
IK-08-01708,Porty Lotnicze (fikc.),1,zatwierdzony,1357,1,49.0,2026-06-07
IK-08-01709,Kolej Krajowa S.A. (fikc.),1,zatwierdzony,1198,1,74.2,2025-05-23
IK-08-01711,Porty Lotnicze (fikc.),1,brak,307,1,35.8,2026-07-28
IK-08-01714,Porty Lotnicze (fikc.),1,zatwierdzony,1165,1,52.9,2026-04-14
IK-08-01715,Porty Lotnicze (fikc.),1,brak,878,0,28.2,2025-06-23
IK-08-01716,Kolej Krajowa S.A. (fikc.),1,w aktualizacji,1094,0,27.5,2026-02-18
IK-08-01719,Porty Lotnicze (fikc.),1,brak,216,1,74.3,2025-10-11
IK-08-01720,Kolej Krajowa S.A. (fikc.),1,brak,1366,0,27.7,2025-09-03
IK-08-01721,Kolej Krajowa S.A. (fikc.),0,zatwierdzony,1181,0,12.6,2025-06-05
IK-08-01722,Porty Lotnicze (fikc.),1,zatwierdzony,248,1,52.1,2025-05-03
IK-08-01723,Zarząd Dróg (fikc.),1,w aktualizacji,880,1,54.3,2026-06-25
IK-08-01724,Zarząd Dróg (fikc.),0,brak,320,0,29.3,2026-02-26
IK-08-01725,Porty Lotnicze (fikc.),1,w aktualizacji,294,1,90.9,2025-08-16
IK-08-01727,Zarząd Dróg (fikc.),1,brak,187,0,27.7,2026-02-07
IK-08-01729,Zarząd Dróg (fikc.),1,zatwierdzony,930,1,60.3,2026-01-17
IK-08-01730,Zarząd Dróg (fikc.),1,zatwierdzony,865,1,71.0,2026-05-19
IK-08-01731,Kolej Krajowa S.A. (fikc.),1,zatwierdzony,1057,1,57.8,2026-06-02
IK-08-01732,Kolej Krajowa S.A. (fikc.),1,zatwierdzony,403,1,95.7,2026-03-27
IK-08-01734,Zarząd Dróg (fikc.),1,zatwierdzony,1154,0,39.7,2025-08-18
IK-08-01735,Kolej Krajowa S.A. (fikc.),1,zatwierdzony,694,1,62.4,2025-07-26
IK-08-01736,Kolej Krajowa S.A. (fikc.),0,brak,90,0,29.1,2025-08-04
IK-08-01737,Kolej Krajowa S.A. (fikc.),1,brak,651,0,47.2,2025-09-07
IK-08-01738,Zarząd Dróg (fikc.),1,w aktualizacji,1363,1,71.1,2025-09-20
IK-08-01739,Kolej Krajowa S.A. (fikc.),1,w aktualizacji,1081,0,75.8,2025-08-14
IK-08-01740,Porty Lotnicze (fikc.),0,zatwierdzony,1235,1,80.3,2026-08-24
IK-08-01742,Kolej Krajowa S.A. (fikc.),1,brak,653,0,79.0,2026-07-29
IK-08-01743,Zarząd Dróg (fikc.),1,zatwierdzony,796,1,49.8,2025-10-16
IK-08-01744,Zarząd Dróg (fikc.),1,zatwierdzony,1421,1,88.3,2025-07-11
IK-08-01745,Zarząd Dróg (fikc.),1,brak,336,1,71.4,2025-05-27
IK-08-01746,Kolej Krajowa S.A. (fikc.),1,w aktualizacji,157,1,50.5,2026-06-23
IK-08-01747,Kolej Krajowa S.A. (fikc.),1,zatwierdzony,451,1,78.0,2025-12-26
IK-08-01748,Zarząd Dróg (fikc.),1,w aktualizacji,318,1,4.0,2026-07-23
IK-08-01750,Porty Lotnicze (fikc.),1,zatwierdzony,399,1,74.9,2025-11-03
IK-08-01751,Kolej Krajowa S.A. (fikc.),1,zatwierdzony,1070,1,75.2,2025-08-27
IK-08-01752,Zarząd Dróg (fikc.),0,w aktualizacji,703,0,42.3,2026-01-03
IK-08-01754,Kolej Krajowa S.A. (fikc.),0,brak,168,0,50.4,2026-08-30
IK-08-01755,Kolej Krajowa S.A. (fikc.),1,zatwierdzony,405,1,61.1,2026-07-14
IK-08-01757,Porty Lotnicze (fikc.),1,brak,276,0,63.1,2025-06-05
IK-08-01759,Zarząd Dróg (fikc.),0,zatwierdzony,1328,0,17.7,2025-05-10
IK-08-01760,Porty Lotnicze (fikc.),1,w aktualizacji,1008,0,37.7,2025-07-18
IK-08-01762,Porty Lotnicze (fikc.),0,brak,64,1,28.0,2026-05-25
IK-08-01765,Kolej Krajowa S.A. (fikc.),1,brak,357,0,43.6,2026-01-31
IK-08-01767,Porty Lotnicze (fikc.),1,w aktualizacji,474,1,99.0,2026-05-30
IK-08-01768,Zarząd Dróg (fikc.),1,w aktualizacji,1463,1,82.9,2026-06-09
IK-08-01770,Zarząd Dróg (fikc.),1,zatwierdzony,740,1,65.5,2025-10-03
IK-08-01773,Porty Lotnicze (fikc.),0,w aktualizacji,62,0,46.5,2026-07-18
IK-08-01774,Kolej Krajowa S.A. (fikc.),1,w aktualizacji,835,1,54.5,2026-02-12
IK-08-01775,Zarząd Dróg (fikc.),0,brak,863,0,49.7,2026-05-24
IK-08-01777,Porty Lotnicze (fikc.),1,zatwierdzony,76,1,58.3,2026-09-02
IK-08-01779,Kolej Krajowa S.A. (fikc.),1,w aktualizacji,568,1,78.9,2025-12-27
IK-08-01780,Kolej Krajowa S.A. (fikc.),1,w aktualizacji,649,1,93.7,2026-03-16
IK-08-01781,Kolej Krajowa S.A. (fikc.),1,w aktualizacji,436,0,29.0,2026-01-18
IK-08-01783,Porty Lotnicze (fikc.),1,zatwierdzony,799,1,32.9,2026-01-10
IK-08-01784,Zarząd Dróg (fikc.),1,zatwierdzony,504,1,100,2025-09-07
IK-08-01785,Zarząd Dróg (fikc.),1,zatwierdzony,1301,1,82.4,2026-05-28
IK-08-01786,Porty Lotnicze (fikc.),1,brak,1147,0,52.0,2026-07-07
IK-08-01790,Porty Lotnicze (fikc.),1,zatwierdzony,1004,1,68.1,2026-03-02
IK-08-01791,Porty Lotnicze (fikc.),1,zatwierdzony,382,1,85.7,2025-09-20
IK-08-01793,Porty Lotnicze (fikc.),1,w aktualizacji,1328,0,30.1,2025-06-15
IK-08-01796,Kolej Krajowa S.A. (fikc.),0,w aktualizacji,1183,0,33.7,2025-10-12
IK-08-01798,Zarząd Dróg (fikc.),1,zatwierdzony,606,0,57.2,2026-02-10
IK-08-01799,Kolej Krajowa S.A. (fikc.),1,w aktualizacji,1217,1,58.7,2025-05-06
IK-08-01800,Zarząd Dróg (fikc.),1,zatwierdzony,782,1,64.2,2026-07-31
IK-08-01801,Porty Lotnicze (fikc.),0,brak,1201,0,61.0,2025-05-14
IK-08-01803,Kolej Krajowa S.A. (fikc.),0,brak,1411,0,19.9,2026-05-10
IK-08-01804,Kolej Krajowa S.A. (fikc.),0,brak,620,1,3.1,2025-10-18
IK-08-01810,Kolej Krajowa S.A. (fikc.),1,brak,1188,1,69.8,2026-01-09
IK-08-01811,Zarząd Dróg (fikc.),0,zatwierdzony,174,0,26.9,2025-11-27
IK-08-01812,Porty Lotnicze (fikc.),1,w aktualizacji,783,0,5.7,2026-08-24
IK-08-01813,Kolej Krajowa S.A. (fikc.),1,w aktualizacji,1380,0,37.7,2026-05-05
IK-09-01818,Komenda Wojewódzka PSP (fikc.),0,zatwierdzony,504,0,24.0,2025-07-15
IK-09-01819,Komenda Wojewódzka PSP (fikc.),1,w aktualizacji,113,1,63.5,2025-12-02
IK-09-01820,Komenda Wojewódzka PSP (fikc.),1,w aktualizacji,856,1,68.5,2026-06-27
IK-09-01821,Komenda Wojewódzka PSP (fikc.),1,zatwierdzony,830,0,27.3,2025-10-25
IK-09-01822,Urząd Wojewódzki (fikc.),1,zatwierdzony,654,1,73.7,2026-05-13
IK-09-01824,Komenda Wojewódzka PSP (fikc.),0,zatwierdzony,413,0,22.7,2026-02-26
IK-09-01825,Komenda Wojewódzka PSP (fikc.),1,w aktualizacji,180,1,69.5,2025-08-20
IK-09-01826,Urząd Wojewódzki (fikc.),0,brak,166,0,17.5,2025-12-08
IK-09-01827,Urząd Wojewódzki (fikc.),1,zatwierdzony,1405,1,100,2025-06-20
IK-09-01828,Komenda Wojewódzka PSP (fikc.),1,brak,34,0,67.7,2026-05-17
IK-09-01829,Urząd Wojewódzki (fikc.),1,zatwierdzony,24,1,71.3,2025-05-29
IK-09-01830,Urząd Wojewódzki (fikc.),1,brak,1342,1,68.5,2025-06-29
IK-09-01832,Urząd Wojewódzki (fikc.),1,zatwierdzony,1453,1,71.0,2026-06-25
IK-09-01833,Urząd Wojewódzki (fikc.),0,brak,92,0,51.5,2026-04-19
IK-09-01834,Komenda Wojewódzka PSP (fikc.),1,brak,600,0,55.6,2026-06-05
IK-09-01835,Komenda Wojewódzka PSP (fikc.),1,zatwierdzony,1088,1,71.3,2025-06-21
IK-09-01836,Urząd Wojewódzki (fikc.),0,w aktualizacji,1096,0,40.6,2025-11-07
IK-09-01837,Urząd Wojewódzki (fikc.),1,brak,601,0,56.8,2025-07-01
IK-09-01838,Komenda Wojewódzka PSP (fikc.),0,w aktualizacji,433,1,73.1,2025-07-20
IK-09-01839,Urząd Wojewódzki (fikc.),1,w aktualizacji,1177,0,63.1,2026-02-13
IK-09-01841,Komenda Wojewódzka PSP (fikc.),1,brak,1066,0,53.1,2025-04-29
IK-09-01843,Urząd Wojewódzki (fikc.),1,zatwierdzony,1332,1,67.4,2026-04-15
IK-09-01844,Urząd Wojewódzki (fikc.),1,zatwierdzony,869,1,49.0,2026-06-15
IK-09-01845,Komenda Wojewódzka PSP (fikc.),1,brak,267,0,28.4,2026-06-24
IK-09-01846,Urząd Wojewódzki (fikc.),1,brak,477,1,73.9,2026-07-28
IK-09-01847,Urząd Wojewódzki (fikc.),1,zatwierdzony,228,1,54.4,2026-05-31
IK-09-01848,Urząd Wojewódzki (fikc.),1,brak,707,0,20.5,2026-06-08
IK-09-01850,Komenda Wojewódzka PSP (fikc.),0,zatwierdzony,1447,1,45.1,2026-02-14
IK-09-01851,Urząd Wojewódzki (fikc.),1,zatwierdzony,1169,1,98.2,2026-05-29
IK-09-01853,Urząd Wojewódzki (fikc.),1,zatwierdzony,746,1,59.7,2025-08-05
IK-09-01857,Urząd Wojewódzki (fikc.),1,w aktualizacji,768,1,65.8,2026-05-05
IK-09-01858,Komenda Wojewódzka PSP (fikc.),0,zatwierdzony,1226,1,68.3,2026-02-10
IK-09-01859,Urząd Wojewódzki (fikc.),0,w aktualizacji,550,0,3,2026-03-15
IK-09-01861,Komenda Wojewódzka PSP (fikc.),1,zatwierdzony,1080,1,23.3,2025-11-20
IK-09-01864,Urząd Wojewódzki (fikc.),1,zatwierdzony,1016,1,82.5,2025-10-05
IK-09-01867,Urząd Wojewódzki (fikc.),0,w aktualizacji,1161,0,58.7,2025-11-19
IK-09-01868,Urząd Wojewódzki (fikc.),1,zatwierdzony,509,1,60.5,2025-10-08
IK-09-01869,Komenda Wojewódzka PSP (fikc.),1,brak,1273,0,47.9,2025-08-21
IK-09-01870,Urząd Wojewódzki (fikc.),1,zatwierdzony,102,1,42.5,2026-04-28
IK-09-01872,Komenda Wojewódzka PSP (fikc.),0,brak,1432,0,60.2,2025-07-27
IK-09-01873,Urząd Wojewódzki (fikc.),0,brak,170,0,22.3,2026-05-04
IK-09-01874,Urząd Wojewódzki (fikc.),1,brak,812,1,60.1,2025-12-02
IK-09-01875,Urząd Wojewódzki (fikc.),1,w aktualizacji,116,0,32.7,2026-05-11
IK-09-01876,Urząd Wojewódzki (fikc.),1,brak,1116,1,70.8,2025-08-24
IK-09-01878,Urząd Wojewódzki (fikc.),1,zatwierdzony,1488,1,69.9,2025-09-24
IK-09-01879,Komenda Wojewódzka PSP (fikc.),0,zatwierdzony,1451,1,54.6,2025-09-22
IK-09-01881,Urząd Wojewódzki (fikc.),1,zatwierdzony,422,0,21.8,2025-10-05
IK-09-01882,Urząd Wojewódzki (fikc.),1,brak,443,0,11.1,2026-04-12
IK-09-01883,Komenda Wojewódzka PSP (fikc.),1,brak,1030,0,32.6,2026-07-26
IK-09-01884,Komenda Wojewódzka PSP (fikc.),1,w aktualizacji,1124,1,100,2026-05-21
IK-09-01885,Urząd Wojewódzki (fikc.),1,zatwierdzony,884,1,79.4,2025-12-31
IK-09-01886,Urząd Wojewódzki (fikc.),0,w aktualizacji,512,0,21.2,2025-12-21
IK-09-01887,Komenda Wojewódzka PSP (fikc.),1,zatwierdzony,1296,1,52.6,2025-12-17
IK-09-01888,Komenda Wojewódzka PSP (fikc.),1,zatwierdzony,903,1,100,2025-08-27
IK-09-01889,Komenda Wojewódzka PSP (fikc.),0,brak,1201,0,88.6,2025-10-11
IK-09-01890,Urząd Wojewódzki (fikc.),1,zatwierdzony,303,1,98.0,2026-04-23
IK-09-01891,Urząd Wojewódzki (fikc.),1,zatwierdzony,1297,1,53.7,2025-10-05
IK-09-01892,Urząd Wojewódzki (fikc.),1,w aktualizacji,286,1,33.2,2026-05-04
IK-09-01893,Urząd Wojewódzki (fikc.),1,zatwierdzony,1096,1,33.4,2026-06-05
IK-09-01895,Komenda Wojewódzka PSP (fikc.),1,zatwierdzony,765,1,38.6,2026-07-05
IK-09-01896,Urząd Wojewódzki (fikc.),0,brak,1431,0,30.1,2025-06-01
IK-09-01897,Urząd Wojewódzki (fikc.),1,brak,191,1,56.4,2025-08-31
IK-09-01898,Komenda Wojewódzka PSP (fikc.),1,zatwierdzony,326,1,53.9,2025-11-25
IK-09-01899,Urząd Wojewódzki (fikc.),0,zatwierdzony,1466,0,47.5,2026-08-01
IK-09-01900,Komenda Wojewódzka PSP (fikc.),1,w aktualizacji,747,1,70.2,2025-05-05
IK-09-01901,Komenda Wojewódzka PSP (fikc.),0,zatwierdzony,248,1,49.1,2025-09-26
IK-09-01902,Urząd Wojewódzki (fikc.),1,zatwierdzony,509,1,32.4,2025-07-19
IK-09-01903,Urząd Wojewódzki (fikc.),0,brak,1446,0,43.0,2026-07-19
IK-09-01904,Urząd Wojewódzki (fikc.),1,zatwierdzony,545,1,55.5,2025-12-23
IK-09-01905,Urząd Wojewódzki (fikc.),1,zatwierdzony,978,1,46.2,2025-08-02
IK-09-01907,Urząd Wojewódzki (fikc.),1,brak,466,1,52.9,2026-05-12
IK-09-01908,Urząd Wojewódzki (fikc.),1,brak,1373,1,70.9,2026-08-28
IK-09-01909,Komenda Wojewódzka PSP (fikc.),1,w aktualizacji,1120,0,17.3,2026-08-12
IK-09-01910,Komenda Wojewódzka PSP (fikc.),1,zatwierdzony,1022,1,70.2,2025-06-25
IK-09-01911,Komenda Wojewódzka PSP (fikc.),0,zatwierdzony,618,1,41.1,2026-08-28
IK-09-01913,Komenda Wojewódzka PSP (fikc.),1,zatwierdzony,1056,1,77.7,2026-06-05
IK-09-01914,Komenda Wojewódzka PSP (fikc.),1,w aktualizacji,333,1,85.0,2025-11-01
IK-09-01917,Urząd Wojewódzki (fikc.),1,zatwierdzony,118,1,88.8,2026-01-26
IK-09-01918,Urząd Wojewódzki (fikc.),1,w aktualizacji,1048,1,56.2,2025-10-17
IK-09-01919,Urząd Wojewódzki (fikc.),1,w aktualizacji,970,1,34.2,2026-01-25
IK-09-01920,Komenda Wojewódzka PSP (fikc.),1,w aktualizacji,543,0,32.5,2025-10-03
IK-09-01921,Komenda Wojewódzka PSP (fikc.),1,zatwierdzony,329,1,93.1,2025-08-20
IK-09-01922,Komenda Wojewódzka PSP (fikc.),1,w aktualizacji,511,1,78.4,2025-12-30
IK-09-01923,Urząd Wojewódzki (fikc.),1,zatwierdzony,152,0,57.4,2026-07-09
IK-09-01924,Urząd Wojewódzki (fikc.),1,w aktualizacji,933,1,63.4,2025-05-17
IK-09-01926,Komenda Wojewódzka PSP (fikc.),1,zatwierdzony,624,1,44.7,2026-06-05
IK-10-01928,Urząd Gminy (fikc.),1,w aktualizacji,271,1,86.3,2026-06-14
IK-10-01929,Urząd Gminy (fikc.),1,brak,361,1,49.5,2026-08-14
IK-10-01930,Urząd Wojewódzki (fikc.),0,zatwierdzony,739,1,66.0,2025-12-12
IK-10-01931,Urząd Gminy (fikc.),1,brak,931,1,49.2,2025-06-15
IK-10-01932,Urząd Wojewódzki (fikc.),0,w aktualizacji,1151,0,11.0,2026-02-07
IK-10-01933,Urząd Wojewódzki (fikc.),0,brak,214,0,64.5,2026-02-04
IK-10-01934,Urząd Gminy (fikc.),1,w aktualizacji,936,1,64.6,2025-05-20
IK-10-01935,Starostwo Powiatowe (fikc.),1,brak,598,1,46.8,2026-05-17
IK-10-01936,Urząd Wojewódzki (fikc.),1,brak,533,1,44.9,2026-06-14
IK-10-01937,Urząd Wojewódzki (fikc.),1,w aktualizacji,260,1,37.0,2026-04-15
IK-10-01938,Urząd Wojewódzki (fikc.),1,zatwierdzony,1459,1,91.2,2026-01-03
IK-10-01941,Urząd Gminy (fikc.),1,brak,1178,1,75.4,2026-01-31
IK-10-01942,Starostwo Powiatowe (fikc.),1,w aktualizacji,117,1,73.0,2025-06-20
IK-10-01943,Starostwo Powiatowe (fikc.),1,brak,78,1,100,2025-07-12
IK-10-01944,Urząd Gminy (fikc.),1,zatwierdzony,93,1,81.5,2025-07-17
IK-10-01945,Urząd Gminy (fikc.),1,brak,25,1,75.5,2025-05-29
IK-10-01946,Urząd Gminy (fikc.),1,zatwierdzony,1137,1,60.8,2026-07-17
IK-10-01947,Starostwo Powiatowe (fikc.),0,brak,544,0,35.1,2025-12-27
IK-10-01948,Starostwo Powiatowe (fikc.),1,w aktualizacji,920,1,73.6,2025-07-19
IK-10-01949,Starostwo Powiatowe (fikc.),1,w aktualizacji,381,1,52.9,2025-10-25
IK-10-01950,Urząd Wojewódzki (fikc.),1,zatwierdzony,386,1,54.0,2025-06-22
IK-10-01951,Starostwo Powiatowe (fikc.),1,w aktualizacji,57,0,38.7,2025-11-11
IK-10-01952,Urząd Gminy (fikc.),1,zatwierdzony,282,1,87.4,2026-07-29
IK-10-01953,Starostwo Powiatowe (fikc.),1,w aktualizacji,1321,1,44.6,2026-08-24
IK-10-01954,Urząd Gminy (fikc.),1,brak,955,1,39.4,2026-03-10
IK-10-01955,Urząd Gminy (fikc.),1,brak,205,1,66.9,2025-07-06
IK-10-01956,Starostwo Powiatowe (fikc.),1,zatwierdzony,896,1,48.0,2026-08-23
IK-10-01957,Starostwo Powiatowe (fikc.),1,w aktualizacji,545,1,81.8,2025-08-30
IK-10-01958,Urząd Wojewódzki (fikc.),1,w aktualizacji,1041,1,68.7,2025-05-25
IK-10-01960,Urząd Gminy (fikc.),0,zatwierdzony,821,1,38.6,2026-07-02
IK-10-01961,Starostwo Powiatowe (fikc.),1,zatwierdzony,1062,1,75.0,2025-05-27
IK-10-01962,Urząd Wojewódzki (fikc.),1,brak,683,1,79.9,2026-07-03
IK-10-01963,Urząd Wojewódzki (fikc.),1,zatwierdzony,227,1,54.2,2026-04-21
IK-10-01964,Urząd Wojewódzki (fikc.),1,zatwierdzony,425,1,70.2,2025-08-01
IK-10-01965,Urząd Gminy (fikc.),1,zatwierdzony,622,0,39.8,2025-12-19
IK-10-01966,Starostwo Powiatowe (fikc.),1,brak,320,0,29.4,2026-04-17
IK-10-01967,Urząd Wojewódzki (fikc.),1,zatwierdzony,895,1,82.4,2026-01-03
IK-10-01968,Urząd Gminy (fikc.),1,zatwierdzony,278,1,73.6,2026-04-10
IK-10-01969,Urząd Wojewódzki (fikc.),0,zatwierdzony,305,0,12.2,2025-09-11
IK-10-01970,Urząd Wojewódzki (fikc.),0,zatwierdzony,612,0,25.8,2025-05-24
IK-10-01971,Starostwo Powiatowe (fikc.),1,zatwierdzony,820,1,36.4,2026-01-21
IK-10-01972,Starostwo Powiatowe (fikc.),1,zatwierdzony,1249,1,31.3,2026-07-05
IK-10-01973,Urząd Gminy (fikc.),1,zatwierdzony,1255,1,43.4,2025-09-15
IK-10-01974,Urząd Gminy (fikc.),1,w aktualizacji,597,1,58.2,2026-06-20
IK-10-01975,Starostwo Powiatowe (fikc.),0,brak,1337,0,19.7,2026-08-05
IK-10-01976,Urząd Wojewódzki (fikc.),1,w aktualizacji,566,1,65.9,2026-07-03
IK-10-01977,Urząd Wojewódzki (fikc.),1,brak,180,1,62.7,2026-01-27
IK-10-01978,Starostwo Powiatowe (fikc.),1,w aktualizacji,544,1,72.0,2026-03-10
IK-10-01979,Starostwo Powiatowe (fikc.),1,w aktualizacji,299,1,76.0,2026-07-26
IK-10-01980,Urząd Wojewódzki (fikc.),1,zatwierdzony,1337,1,84.9,2025-12-01
IK-10-01981,Urząd Wojewódzki (fikc.),1,brak,1195,1,53.0,2026-01-06
IK-10-01982,Urząd Gminy (fikc.),1,zatwierdzony,1219,1,75.4,2026-03-27
IK-10-01983,Urząd Gminy (fikc.),1,w aktualizacji,771,1,64.7,2025-11-27
IK-10-01984,Urząd Gminy (fikc.),1,zatwierdzony,473,1,59.1,2025-11-17
IK-10-01985,Urząd Gminy (fikc.),1,zatwierdzony,40,1,49.1,2026-09-03
IK-10-01986,Urząd Gminy (fikc.),1,w aktualizacji,347,1,61.5,2026-03-26
IK-10-01988,Urząd Wojewódzki (fikc.),1,zatwierdzony,425,1,42.6,2025-08-19
