node_id,node_name,system_code,system_group,node_type,voivodeship_code,gmina_code,criticality_class,cascade_nodes,cascade_max_wave,cascade_systems,cascade_population,cascade_gminas,cascade_k1_nodes,first_secondary_hour,cascade_index,cascade_tier
IK-01-00148,GPZ 110/SN dolnośląskie-wschodni-02-06-00148,IK01,energy,GPZ 110/SN,02,0202006,K1,4,1,4,49877,1,1,3.8,11.35,istotny
IK-01-00045,GPZ 110/SN opolskie-południowy-07-06-00045,IK01,energy,GPZ 110/SN,16,1607006,K2,5,2,4,37957,3,2,1.8,11.18,istotny
IK-01-00186,GPZ 110/SN opolskie-zachodni-03-07-00186,IK01,energy,GPZ 110/SN,16,1603007,K3,5,2,5,16767,2,0,0.0,11.08,istotny
IK-01-00171,GPZ 110/SN opolskie-północny-12-06-00171,IK01,energy,GPZ 110/SN,16,1612006,K2,7,2,4,23819,3,3,0.0,11.07,istotny
IK-01-00089,GPZ 110/SN podkarpackie-południowy-07-01-00089,IK01,energy,GPZ 110/SN,18,1807001,K1,3,1,3,84727,2,0,0.0,11.06,istotny
IK-02-00474,węzeł szkieletowy telekom zachodniopomorskie-centralny-10-04-00474,IK02,telecom,węzeł szkieletowy telekom,32,3210004,K1,9,2,4,0,0,6,0.24,11.06,istotny
IK-02-00471,węzeł szkieletowy telekom opolskie-wschodni-02-04-00471,IK02,telecom,węzeł szkieletowy telekom,16,1602004,K1,12,2,4,0,0,4,0.34,10.99,istotny
IK-02-00448,węzeł szkieletowy telekom kujawsko-pomorskie-północny-06-06-00448,IK02,telecom,węzeł szkieletowy telekom,04,0406006,K3,13,2,4,0,0,3,0.33,10.85,istotny
IK-01-00085,GPZ 110/SN kujawsko-pomorskie-północny-12-03-00085,IK01,energy,GPZ 110/SN,04,0412003,K2,5,1,3,63764,4,1,0.0,10.55,istotny
IK-01-00104,GPZ 110/SN opolskie-miejski-05-04-00104,IK01,energy,GPZ 110/SN,16,1605004,K1,4,2,3,66907,3,1,0.0,10.54,istotny
IK-02-00439,węzeł szkieletowy telekom dolnośląskie-północny-24-05-00439,IK02,telecom,węzeł szkieletowy telekom,02,0224005,K1,11,2,4,0,0,3,0.39,10.46,istotny
IK-01-00099,GPZ 110/SN dolnośląskie-wschodni-02-05-00099,IK01,energy,GPZ 110/SN,02,0202005,K3,6,2,4,21868,2,2,1.0,10.42,istotny
IK-02-00457,węzeł szkieletowy telekom podkarpackie-południowy-13-03-00457,IK02,telecom,węzeł szkieletowy telekom,18,1813003,K1,13,2,3,0,0,7,0.27,10.37,istotny
IK-01-00090,GPZ 110/SN łódzkie-centralny-10-06-00090,IK01,energy,GPZ 110/SN,10,1010006,K2,5,2,4,30924,4,0,1.7,10.1,istotny
IK-01-00235,GPZ 110/SN dolnośląskie-miejski-29-06-00235,IK01,energy,GPZ 110/SN,02,0229006,K1,5,2,4,19744,2,2,0.0,10.1,istotny
IK-01-00152,GPZ 110/SN opolskie-wschodni-02-07-00152,IK01,energy,GPZ 110/SN,16,1602007,K1,4,2,4,22270,2,2,1.4,10.05,istotny
IK-02-00447,węzeł szkieletowy telekom małopolskie-miejski-05-01-00447,IK02,telecom,węzeł szkieletowy telekom,12,1205001,K1,7,2,4,0,0,4,0.35,10.0,istotny
IK-02-00428,węzeł szkieletowy telekom lubelskie-miejski-05-01-00428,IK02,telecom,węzeł szkieletowy telekom,06,0605001,K1,8,2,4,0,0,3,0.29,9.86,istotny
IK-01-00066,GPZ 110/SN świętokrzyskie-południowy-13-01-00066,IK01,energy,GPZ 110/SN,26,2613001,K2,6,2,4,11834,2,2,0.0,9.83,istotny
IK-06-01235,stacja uzdatniania wody podlaskie-wschodni-08-01-01235,IK06,water,stacja uzdatniania wody,20,2008001,K2,3,1,2,81944,3,2,2.25,9.75,istotny
IK-01-00074,GPZ 110/SN warmińsko-mazurskie-centralny-10-01-00074,IK01,energy,GPZ 110/SN,28,2810001,K3,6,2,4,21578,4,0,0.0,9.74,istotny
IK-01-00098,GPZ 110/SN lubuskie-miejski-05-02-00098,IK01,energy,GPZ 110/SN,08,0805002,K2,5,2,3,37493,4,3,0.0,9.67,istotny
IK-01-00197,GPZ 110/SN kujawsko-pomorskie-centralny-04-03-00197,IK01,energy,GPZ 110/SN,04,0404003,K2,4,2,4,26381,3,0,0.0,9.63,istotny
IK-01-00143,GPZ 110/SN dolnośląskie-centralny-10-05-00143,IK01,energy,GPZ 110/SN,02,0210005,K2,3,2,3,59816,3,0,2.1,9.59,istotny
IK-01-00153,GPZ 110/SN opolskie-zachodni-03-02-00153,IK01,energy,GPZ 110/SN,16,1603002,K2,5,2,4,16778,2,0,0.0,9.26,istotny
IK-01-00149,GPZ 110/SN podkarpackie-południowy-07-03-00149,IK01,energy,GPZ 110/SN,18,1807003,K2,5,1,4,9076,1,1,0.0,9.14,istotny
IK-02-00444,węzeł szkieletowy telekom wielkopolskie-północny-12-04-00444,IK02,telecom,węzeł szkieletowy telekom,30,3012004,K1,6,2,4,0,0,2,0.37,9.13,istotny
IK-01-00190,GPZ 110/SN dolnośląskie-południowy-07-04-00190,IK01,energy,GPZ 110/SN,02,0207004,K2,5,2,2,74910,2,0,1.7,9.06,istotny
IK-01-00046,GPZ 110/SN łódzkie-wschodni-14-07-00046,IK01,energy,GPZ 110/SN,10,1014007,K2,3,2,2,75389,4,1,2.5,9.03,istotny
IK-06-01211,stacja uzdatniania wody dolnośląskie-północny-12-03-01211,IK06,water,stacja uzdatniania wody,02,0212003,K2,5,1,1,85505,6,3,3.05,8.87,istotny
IK-02-00421,węzeł szkieletowy telekom mazowieckie-zachodni-15-05-00421,IK02,telecom,węzeł szkieletowy telekom,14,1415005,K1,6,2,4,0,0,1,0.3,8.8,istotny
IK-02-00438,węzeł szkieletowy telekom dolnośląskie-północny-06-01-00438,IK02,telecom,węzeł szkieletowy telekom,02,0206001,K1,4,1,4,0,0,2,0.55,8.73,istotny
IK-01-00088,GPZ 110/SN opolskie-południowy-07-03-00088,IK01,energy,GPZ 110/SN,16,1607003,K2,4,2,3,36117,2,1,3.6,8.72,istotny
IK-06-01209,stacja uzdatniania wody łódzkie-wschodni-08-04-01209,IK06,water,stacja uzdatniania wody,10,1008004,K1,4,1,2,60902,4,2,2.09,8.7,istotny
IK-01-00240,GPZ 110/SN dolnośląskie-zachodni-03-05-00240,IK01,energy,GPZ 110/SN,02,0203005,K2,6,2,3,17799,3,3,0.0,8.7,istotny
IK-01-00201,GPZ 110/SN mazowieckie-centralny-10-04-00201,IK01,energy,GPZ 110/SN,14,1410004,K1,3,2,3,40949,4,0,1.2,8.47,istotny
IK-02-00477,węzeł szkieletowy telekom warmińsko-mazurskie-południowy-01-05-00477,IK02,telecom,węzeł szkieletowy telekom,28,2801005,K2,4,2,4,0,0,1,0.47,8.4,istotny
IK-02-00459,węzeł szkieletowy telekom lubuskie-wschodni-08-07-00459,IK02,telecom,węzeł szkieletowy telekom,08,0808007,K2,4,2,4,0,0,1,0.46,8.4,istotny
IK-02-00469,węzeł szkieletowy telekom dolnośląskie-zachodni-09-02-00469,IK02,telecom,węzeł szkieletowy telekom,02,0209002,K2,4,2,4,0,0,1,0.38,8.4,istotny
IK-01-00225,GPZ 110/SN dolnośląskie-południowy-07-01-00225,IK01,energy,GPZ 110/SN,02,0207001,K1,4,2,3,30446,3,1,2.8,8.38,istotny
IK-01-00211,GPZ 110/SN dolnośląskie-miejski-29-07-00211,IK01,energy,GPZ 110/SN,02,0229007,K2,3,1,3,30558,2,1,0.0,8.19,istotny
IK-06-01350,oczyszczalnia ścieków mazowieckie-zachodni-03-04-01350,IK06,water,oczyszczalnia ścieków,14,1403004,K2,0,0,0,137093,1,0,0.0,8.11,istotny
IK-01-00134,GPZ 110/SN opolskie-północny-06-07-00134,IK01,energy,GPZ 110/SN,16,1606007,K1,6,2,2,43243,3,2,1.5,8.05,istotny
IK-06-01176,stacja uzdatniania wody opolskie-południowy-07-03-01176,IK06,water,stacja uzdatniania wody,16,1607003,K2,4,1,2,55269,4,1,2.15,8.03,istotny
IK-01-00196,GPZ 110/SN opolskie-centralny-04-02-00196,IK01,energy,GPZ 110/SN,16,1604002,K3,7,2,2,39233,5,2,0.0,8.01,istotny
IK-06-01132,ujęcie wody małopolskie-północny-06-03-01132,IK06,water,ujęcie wody,12,1206003,K3,5,1,1,82113,6,1,3.01,8.0,istotny
IK-02-00470,węzeł szkieletowy telekom świętokrzyskie-zachodni-09-04-00470,IK02,telecom,węzeł szkieletowy telekom,26,2609004,K1,6,1,3,0,0,4,0.26,7.98,istotny
IK-01-00136,GPZ 110/SN lubelskie-wschodni-08-03-00136,IK01,energy,GPZ 110/SN,06,0608003,K2,3,1,3,26884,2,1,0.0,7.97,istotny
IK-06-01162,stacja uzdatniania wody mazowieckie-centralny-16-03-01162,IK06,water,stacja uzdatniania wody,14,1416003,K2,4,1,2,47423,4,2,2.38,7.9,istotny
IK-01-00184,GPZ 110/SN kujawsko-pomorskie-północny-18-02-00184,IK01,energy,GPZ 110/SN,04,0418002,K2,4,2,3,21911,4,1,0.0,7.88,istotny
IK-06-01095,ujęcie wody zachodniopomorskie-miejski-11-01-01095,IK06,water,ujęcie wody,32,3211001,K2,1,1,1,98711,2,0,3.13,7.86,istotny
IK-02-00467,węzeł szkieletowy telekom opolskie-miejski-05-03-00467,IK02,telecom,węzeł szkieletowy telekom,16,1605003,K2,7,2,3,0,0,3,0.59,7.84,istotny
IK-02-00466,węzeł szkieletowy telekom lubelskie-północny-18-07-00466,IK02,telecom,węzeł szkieletowy telekom,06,0618007,K1,5,2,3,0,0,4,0.4,7.78,istotny
IK-01-00371,magazyn/terminal paliw lubelskie-północny-18-02-00371,IK01,energy,magazyn/terminal paliw,06,0618002,K2,5,1,1,60327,6,4,29.3,7.71,istotny
IK-01-00188,GPZ 110/SN kujawsko-pomorskie-zachodni-09-01-00188,IK01,energy,GPZ 110/SN,04,0409001,K3,4,2,3,24071,3,0,1.4,7.67,istotny
IK-02-00479,węzeł szkieletowy telekom dolnośląskie-centralny-04-03-00479,IK02,telecom,węzeł szkieletowy telekom,02,0204003,K1,5,2,3,0,0,3,0.23,7.45,istotny
IK-06-01129,ujęcie wody świętokrzyskie-północny-12-05-01129,IK06,water,ujęcie wody,26,2612005,K2,3,1,2,48601,3,1,2.22,7.44,istotny
IK-03-00738,węzeł sieci rządowej podlaskie-miejski-05-01-00738,IK03,ict,węzeł sieci rządowej,20,2005001,K2,6,2,3,0,0,2,0.57,7.31,istotny
IK-01-00139,GPZ 110/SN wielkopolskie-wschodni-20-06-00139,IK01,energy,GPZ 110/SN,30,3020006,K2,2,1,2,54066,3,0,3.5,7.23,istotny
IK-06-01166,stacja uzdatniania wody podkarpackie-centralny-22-03-01166,IK06,water,stacja uzdatniania wody,18,1822003,K2,4,1,1,64830,5,2,3.16,7.12,istotny
IK-02-00453,węzeł szkieletowy telekom dolnośląskie-wschodni-26-01-00453,IK02,telecom,węzeł szkieletowy telekom,02,0226001,K1,5,1,3,0,0,2,0.47,7.11,istotny
IK-02-00423,węzeł szkieletowy telekom warmińsko-mazurskie-południowy-07-02-00423,IK02,telecom,węzeł szkieletowy telekom,28,2807002,K1,5,1,3,0,0,2,0.44,7.11,istotny
IK-01-00107,GPZ 110/SN kujawsko-pomorskie-południowy-07-04-00107,IK01,energy,GPZ 110/SN,04,0407004,K2,2,2,2,46341,2,1,5.1,7.11,istotny
IK-01-00159,GPZ 110/SN dolnośląskie-zachodni-03-03-00159,IK01,energy,GPZ 110/SN,02,0203003,K2,3,2,3,12137,2,1,4.9,7.1,istotny
IK-03-00691,centrum przetwarzania danych zachodniopomorskie-centralny-04-04-00691,IK03,ict,centrum przetwarzania danych,32,3204004,K1,3,2,3,0,0,3,0.51,7.05,istotny
IK-06-01081,ujęcie wody warmińsko-mazurskie-wschodni-20-03-01081,IK06,water,ujęcie wody,28,2820003,K1,4,1,1,74311,5,0,3.02,7.01,istotny
IK-02-00422,węzeł szkieletowy telekom mazowieckie-zachodni-27-02-00422,IK02,telecom,węzeł szkieletowy telekom,14,1427002,K1,6,1,3,0,0,1,0.23,6.98,istotny
IK-01-00121,GPZ 110/SN dolnośląskie-zachodni-27-07-00121,IK01,energy,GPZ 110/SN,02,0227007,K1,3,2,3,14668,2,0,0.0,6.92,istotny
IK-02-00441,węzeł szkieletowy telekom podkarpackie-centralny-04-03-00441,IK02,telecom,węzeł szkieletowy telekom,18,1804003,K1,4,1,3,0,0,2,0.31,6.92,istotny
IK-01-00236,GPZ 110/SN opolskie-zachodni-03-07-00236,IK01,energy,GPZ 110/SN,16,1603007,K2,3,1,3,12988,1,0,0.0,6.82,istotny
IK-06-01099,ujęcie wody warmińsko-mazurskie-miejski-05-05-01099,IK06,water,ujęcie wody,28,2805005,K1,3,1,1,68262,4,1,3.18,6.79,istotny
IK-02-00460,węzeł szkieletowy telekom opolskie-zachodni-09-06-00460,IK02,telecom,węzeł szkieletowy telekom,16,1609006,K1,5,2,3,0,0,1,0.49,6.78,istotny
IK-01-00146,GPZ 110/SN łódzkie-centralny-04-03-00146,IK01,energy,GPZ 110/SN,10,1004003,K2,3,1,2,42360,3,0,0.0,6.74,istotny
IK-03-00775,węzeł sieci rządowej lubelskie-południowy-19-01-00775,IK03,ict,węzeł sieci rządowej,06,0619001,K1,3,2,3,0,0,2,0.7,6.72,istotny
IK-01-00192,GPZ 110/SN dolnośląskie-wschodni-26-06-00192,IK01,energy,GPZ 110/SN,02,0226006,K2,4,2,2,37995,4,0,0.0,6.68,istotny
IK-02-00458,węzeł szkieletowy telekom opolskie-południowy-07-02-00458,IK02,telecom,węzeł szkieletowy telekom,16,1607002,K1,4,1,3,0,0,1,0.25,6.58,istotny
IK-06-01191,stacja uzdatniania wody mazowieckie-południowy-25-02-01191,IK06,water,stacja uzdatniania wody,14,1425002,K2,4,1,1,66811,5,0,3.1,6.57,istotny
IK-01-00226,GPZ 110/SN pomorskie-centralny-10-04-00226,IK01,energy,GPZ 110/SN,22,2210004,K1,3,1,3,8063,1,0,0.0,6.53,istotny
IK-01-00112,GPZ 110/SN dolnośląskie-wschodni-14-04-00112,IK01,energy,GPZ 110/SN,02,0214004,K2,2,1,2,41485,1,0,0.0,6.49,istotny
IK-06-01187,stacja uzdatniania wody dolnośląskie-miejski-23-07-01187,IK06,water,stacja uzdatniania wody,02,0223007,K2,1,1,1,74910,2,0,3.0,6.45,istotny
IK-06-01080,ujęcie wody łódzkie-północny-12-03-01080,IK06,water,ujęcie wody,10,1012003,K3,2,1,1,65603,3,1,3.0,6.43,istotny
IK-06-01163,stacja uzdatniania wody lubuskie-miejski-11-04-01163,IK06,water,stacja uzdatniania wody,08,0811004,K2,3,1,2,25919,2,2,2.0,6.43,istotny
IK-02-00451,węzeł szkieletowy telekom wielkopolskie-wschodni-08-05-00451,IK02,telecom,węzeł szkieletowy telekom,30,3008005,K2,3,1,3,0,0,1,0.77,6.38,istotny
IK-02-00478,węzeł szkieletowy telekom dolnośląskie-zachodni-21-01-00478,IK02,telecom,węzeł szkieletowy telekom,02,0221001,K1,3,1,3,0,0,1,0.2,6.38,istotny
IK-02-00476,węzeł szkieletowy telekom dolnośląskie-centralny-04-06-00476,IK02,telecom,węzeł szkieletowy telekom,02,0204006,K2,3,2,3,0,0,1,0.54,6.38,istotny
IK-02-00440,węzeł szkieletowy telekom pomorskie-wschodni-08-04-00440,IK02,telecom,węzeł szkieletowy telekom,22,2208004,K1,7,1,2,0,0,4,0.39,6.36,istotny
IK-01-00317,tłocznia gazu opolskie-wschodni-02-01-00317,IK01,energy,tłocznia gazu,16,1602001,K2,1,1,1,67253,2,1,23.7,6.33,istotny
IK-06-01094,ujęcie wody śląskie-wschodni-08-06-01094,IK06,water,ujęcie wody,24,2408006,K2,5,1,1,53679,5,1,3.09,6.32,istotny
IK-06-01072,ujęcie wody świętokrzyskie-południowy-01-04-01072,IK06,water,ujęcie wody,26,2601004,K2,2,1,1,63250,3,1,3.03,6.29,istotny
IK-02-00424,węzeł szkieletowy telekom dolnośląskie-wschodni-02-04-00424,IK02,telecom,węzeł szkieletowy telekom,02,0202004,K1,4,1,3,0,0,0,0.21,6.25,istotny
IK-01-00362,magazyn/terminal paliw zachodniopomorskie-zachodni-03-05-00362,IK01,energy,magazyn/terminal paliw,32,3203005,K2,2,1,1,61193,3,1,26.2,6.17,istotny
IK-01-00077,GPZ 110/SN opolskie-północny-06-05-00077,IK01,energy,GPZ 110/SN,16,1606005,K2,3,3,3,1800,1,0,4.0,6.16,istotny
IK-01-00172,GPZ 110/SN zachodniopomorskie-zachodni-09-05-00172,IK01,energy,GPZ 110/SN,32,3209005,K2,2,2,2,30139,3,1,2.6,6.15,istotny
IK-01-00108,GPZ 110/SN kujawsko-pomorskie-zachodni-15-05-00108,IK01,energy,GPZ 110/SN,04,0415005,K2,3,1,2,17440,3,2,0.0,5.93,istotny
IK-06-01097,ujęcie wody opolskie-południowy-01-05-01097,IK06,water,ujęcie wody,16,1601005,K1,2,1,1,61536,2,0,3.41,5.86,istotny
IK-01-00137,GPZ 110/SN opolskie-miejski-11-05-00137,IK01,energy,GPZ 110/SN,16,1611005,K2,2,2,2,25099,1,1,0.0,5.85,istotny
IK-03-00830,system rejestrów państwowych dolnośląskie-miejski-05-05-00830,IK03,ict,system rejestrów państwowych,02,0205005,K1,6,1,2,0,0,3,0.54,5.83,istotny
IK-06-01231,stacja uzdatniania wody lubuskie-wschodni-08-01-01231,IK06,water,stacja uzdatniania wody,08,0808001,K1,2,1,2,28967,2,0,2.34,5.75,istotny
IK-06-01239,stacja uzdatniania wody wielkopolskie-zachodni-21-01-01239,IK06,water,stacja uzdatniania wody,30,3021001,K1,2,1,2,17549,2,2,2.42,5.74,istotny
IK-07-01382,szpital wielospecjalistyczny zachodniopomorskie-miejski-11-02-01382,IK07,health,szpital wielospecjalistyczny,32,3211002,K2,0,0,0,95330,1,0,0.0,5.64,istotny
IK-02-00464,węzeł szkieletowy telekom dolnośląskie-południowy-19-04-00464,IK02,telecom,węzeł szkieletowy telekom,02,0219004,K1,5,1,2,0,0,3,0.34,5.63,istotny
IK-01-00418,stacja redukcyjna gazu warmińsko-mazurskie-północny-18-05-00418,IK01,energy,stacja redukcyjna gazu,28,2818005,K3,2,1,1,51493,3,1,35.5,5.6,istotny
IK-01-00068,GPZ 110/SN zachodniopomorskie-zachodni-21-03-00068,IK01,energy,GPZ 110/SN,32,3221003,K1,2,1,2,25300,1,0,0.0,5.53,istotny
IK-06-01116,ujęcie wody dolnośląskie-wschodni-26-02-01116,IK06,water,ujęcie wody,02,0226002,K3,0,0,0,93169,1,0,0.0,5.51,istotny
IK-07-01396,szpital wielospecjalistyczny dolnośląskie-wschodni-26-02-01396,IK07,health,szpital wielospecjalistyczny,02,0226002,K1,0,0,0,93169,1,0,0.0,5.51,istotny
IK-06-01160,stacja uzdatniania wody opolskie-północny-06-01-01160,IK06,water,stacja uzdatniania wody,16,1606001,K1,4,1,1,43243,3,1,3.0,5.5,istotny
IK-06-01106,ujęcie wody dolnośląskie-miejski-23-03-01106,IK06,water,ujęcie wody,02,0223003,K2,2,1,1,43805,3,2,3.38,5.47,istotny
IK-02-00431,węzeł szkieletowy telekom opolskie-północny-12-06-00431,IK02,telecom,węzeł szkieletowy telekom,16,1612006,K2,4,2,2,0,0,3,0.42,5.43,istotny
IK-06-01178,stacja uzdatniania wody opolskie-północny-06-02-01178,IK06,water,stacja uzdatniania wody,16,1606002,K1,3,1,2,19876,3,0,2.4,5.41,istotny
IK-01-00348,magazyn/terminal paliw podkarpackie-miejski-11-01-00348,IK01,energy,magazyn/terminal paliw,18,1811001,K3,2,1,2,16879,2,1,21.93,5.37,istotny
IK-06-01179,stacja uzdatniania wody lubelskie-północny-12-02-01179,IK06,water,stacja uzdatniania wody,06,0612002,K2,3,1,1,48375,4,0,3.01,5.28,istotny
IK-06-01147,ujęcie wody dolnośląskie-północny-24-07-01147,IK06,water,ujęcie wody,02,0224007,K2,1,1,1,49165,2,1,3.19,5.26,istotny
IK-06-01105,ujęcie wody opolskie-północny-06-06-01105,IK06,water,ujęcie wody,16,1606006,K2,2,1,2,14193,2,1,2.04,5.21,istotny
IK-06-01186,stacja uzdatniania wody łódzkie-północny-18-05-01186,IK06,water,stacja uzdatniania wody,10,1018005,K1,2,1,1,44584,3,1,3.23,5.19,istotny
IK-06-01219,stacja uzdatniania wody opolskie-zachodni-09-01-01219,IK06,water,stacja uzdatniania wody,16,1609001,K2,5,1,1,28405,4,2,3.11,5.16,istotny
IK-01-00374,magazyn/terminal paliw opolskie-wschodni-08-04-00374,IK01,energy,magazyn/terminal paliw,16,1608004,K2,2,1,2,18379,1,0,12.03,5.12,istotny
IK-01-00238,GPZ 110/SN dolnośląskie-południowy-01-06-00238,IK01,energy,GPZ 110/SN,02,0201006,K1,3,1,2,9188,1,1,0.0,5.11,istotny
IK-01-00120,GPZ 110/SN dolnośląskie-centralny-28-06-00120,IK01,energy,GPZ 110/SN,02,0228006,K2,2,1,2,12560,2,1,0.0,5.11,istotny
IK-03-00684,centrum przetwarzania danych kujawsko-pomorskie-miejski-05-05-00684,IK03,ict,centrum przetwarzania danych,04,0405005,K1,4,1,2,0,0,2,0.76,5.1,istotny
IK-03-00793,system rejestrów państwowych dolnośląskie-wschodni-26-05-00793,IK03,ict,system rejestrów państwowych,02,0226005,K1,4,1,2,0,0,2,0.93,5.1,istotny
IK-01-00180,GPZ 110/SN śląskie-południowy-25-01-00180,IK01,energy,GPZ 110/SN,24,2425001,K1,3,1,2,8169,2,1,3.1,5.05,istotny
IK-01-00206,GPZ 110/SN łódzkie-miejski-05-01-00206,IK01,energy,GPZ 110/SN,10,1005001,K2,3,2,2,13865,3,0,0.9,5.05,istotny
IK-06-01174,stacja uzdatniania wody mazowieckie-południowy-31-03-01174,IK06,water,stacja uzdatniania wody,14,1431003,K2,0,0,0,84402,1,0,0.0,4.99,marginalny
IK-01-00239,GPZ 110/SN opolskie-miejski-05-06-00239,IK01,energy,GPZ 110/SN,16,1605006,K1,1,1,1,44064,1,1,0.0,4.96,marginalny
IK-01-00325,tłocznia gazu śląskie-zachodni-15-05-00325,IK01,energy,tłocznia gazu,24,2415005,K2,1,1,1,43194,2,1,35.9,4.91,marginalny
IK-03-00804,system rejestrów państwowych dolnośląskie-miejski-05-07-00804,IK03,ict,system rejestrów państwowych,02,0205007,K1,3,1,2,0,0,2,0.5,4.9,marginalny
IK-02-00455,węzeł szkieletowy telekom dolnośląskie-miejski-05-01-00455,IK02,telecom,węzeł szkieletowy telekom,02,0205001,K1,3,2,2,0,0,2,0.65,4.9,marginalny
IK-06-01182,stacja uzdatniania wody pomorskie-zachodni-09-03-01182,IK06,water,stacja uzdatniania wody,22,2209003,K1,1,1,1,48194,2,0,3.04,4.87,marginalny
IK-06-01125,ujęcie wody lubuskie-wschodni-02-05-01125,IK06,water,ujęcie wody,08,0802005,K2,3,1,1,35513,4,1,3.07,4.85,marginalny
IK-01-00140,GPZ 110/SN dolnośląskie-zachodni-15-07-00140,IK01,energy,GPZ 110/SN,02,0215007,K2,4,2,2,7029,1,0,0.0,4.85,marginalny
IK-06-01159,stacja uzdatniania wody dolnośląskie-miejski-05-07-01159,IK06,water,stacja uzdatniania wody,02,0205007,K1,1,1,1,47743,2,0,3.37,4.84,marginalny
IK-01-00340,magazyn/terminal paliw podkarpackie-zachodni-09-02-00340,IK01,energy,magazyn/terminal paliw,18,1809002,K1,1,1,1,41159,2,1,60.8,4.79,marginalny
IK-06-01077,ujęcie wody łódzkie-centralny-16-05-01077,IK06,water,ujęcie wody,10,1016005,K2,2,1,1,43148,3,0,3.3,4.77,marginalny
IK-01-00123,GPZ 110/SN opolskie-miejski-05-03-00123,IK01,energy,GPZ 110/SN,16,1605003,K1,2,1,2,6198,1,1,1.3,4.73,marginalny
IK-06-01180,stacja uzdatniania wody pomorskie-miejski-17-03-01180,IK06,water,stacja uzdatniania wody,22,2217003,K2,1,1,1,45718,2,0,3.47,4.72,marginalny
IK-02-00463,węzeł szkieletowy telekom dolnośląskie-północny-24-04-00463,IK02,telecom,węzeł szkieletowy telekom,02,0224004,K1,2,2,2,0,0,2,0.33,4.7,marginalny
IK-03-00745,węzeł sieci rządowej dolnośląskie-zachodni-27-07-00745,IK03,ict,węzeł sieci rządowej,02,0227007,K2,2,1,2,0,0,2,0.72,4.7,marginalny
IK-01-00075,GPZ 110/SN lubelskie-północny-24-03-00075,IK01,energy,GPZ 110/SN,06,0624003,K2,2,1,2,10889,2,0,2.1,4.68,marginalny
IK-06-01224,stacja uzdatniania wody pomorskie-północny-06-05-01224,IK06,water,stacja uzdatniania wody,22,2206005,K2,3,1,1,32554,3,1,3.13,4.67,marginalny
IK-01-00063,GPZ 110/SN zachodniopomorskie-wschodni-14-04-00063,IK01,energy,GPZ 110/SN,32,3214004,K1,2,2,2,10554,2,0,3.7,4.66,marginalny
IK-06-01203,stacja uzdatniania wody kujawsko-pomorskie-wschodni-08-03-01203,IK06,water,stacja uzdatniania wody,04,0408003,K1,1,1,1,38115,2,1,3.31,4.61,marginalny
IK-02-00434,węzeł szkieletowy telekom małopolskie-wschodni-02-04-00434,IK02,telecom,węzeł szkieletowy telekom,12,1202004,K1,3,1,2,0,0,1,0.32,4.57,marginalny
IK-02-00472,węzeł szkieletowy telekom dolnośląskie-miejski-17-02-00472,IK02,telecom,węzeł szkieletowy telekom,02,0217002,K2,3,1,2,0,0,1,0.65,4.57,marginalny
IK-02-00473,węzeł szkieletowy telekom opolskie-zachodni-09-02-00473,IK02,telecom,węzeł szkieletowy telekom,16,1609002,K1,3,1,2,0,0,1,0.52,4.57,marginalny
IK-03-00764,węzeł sieci rządowej dolnośląskie-centralny-10-01-00764,IK03,ict,węzeł sieci rządowej,02,0210001,K1,3,1,2,0,0,1,0.5,4.57,marginalny
IK-03-00749,węzeł sieci rządowej dolnośląskie-miejski-17-05-00749,IK03,ict,węzeł sieci rządowej,02,0217005,K1,3,1,2,0,0,1,0.58,4.57,marginalny
IK-01-00165,GPZ 110/SN zachodniopomorskie-południowy-01-04-00165,IK01,energy,GPZ 110/SN,32,3201004,K3,2,2,2,8913,1,0,3.8,4.56,marginalny
IK-06-01142,ujęcie wody zachodniopomorskie-centralny-10-05-01142,IK06,water,ujęcie wody,32,3210005,K2,3,1,1,25050,3,2,3.3,4.56,marginalny
IK-01-00339,magazyn/terminal paliw dolnośląskie-południowy-13-06-00339,IK01,energy,magazyn/terminal paliw,02,0213006,K3,1,1,1,41552,2,0,53.5,4.48,marginalny
IK-06-01140,ujęcie wody dolnośląskie-miejski-23-02-01140,IK06,water,ujęcie wody,02,0223002,K2,3,1,1,28848,3,1,3.08,4.45,marginalny
IK-06-01225,stacja uzdatniania wody opolskie-północny-06-02-01225,IK06,water,stacja uzdatniania wody,16,1606002,K2,1,1,1,35372,2,1,3.07,4.44,marginalny
IK-02-00449,węzeł szkieletowy telekom opolskie-wschodni-08-05-00449,IK02,telecom,węzeł szkieletowy telekom,16,1608005,K1,4,1,2,0,0,0,0.21,4.43,marginalny
IK-06-01086,ujęcie wody podlaskie-centralny-10-03-01086,IK06,water,ujęcie wody,20,2010003,K2,2,1,1,37106,3,0,3.53,4.41,marginalny
IK-03-00778,węzeł sieci rządowej zachodniopomorskie-centralny-04-06-00778,IK03,ict,węzeł sieci rządowej,32,3204006,K2,2,1,2,0,0,1,0.62,4.37,marginalny
IK-02-00443,węzeł szkieletowy telekom dolnośląskie-zachodni-15-05-00443,IK02,telecom,węzeł szkieletowy telekom,02,0215005,K2,2,1,2,0,0,1,0.69,4.37,marginalny
