node_id,node_name,system_code,system_group,node_type,voivodeship_code,powiat_code,gmina_code,criticality_class,population_served,fail_hour,wave,cause_node_id,cause_dependency,gmina_name,cause_node_name,fail_time
IK-03-00793,system rejestrów państwowych dolnośląskie-wschodni-26-05-00793,IK03,ict,system rejestrów państwowych,02,0226,0226005,K1,391671,1.51,3,IK-02-00476,telecom,gmina dolnośląskie-wschodni-26-05,węzeł szkieletowy telekom dolnośląskie-centralny-04-06-00476,2026-09-12T07:30+0200
IK-02-00479,węzeł szkieletowy telekom dolnośląskie-centralny-04-03-00479,IK02,telecom,węzeł szkieletowy telekom,02,0204,0204003,K1,772966,1.54,3,IK-03-00764,ict,gmina dolnośląskie-centralny-04-03,węzeł sieci rządowej dolnośląskie-centralny-10-01-00764,2026-09-12T07:32+0200
IK-03-00763,węzeł sieci rządowej dolnośląskie-wschodni-26-05-00763,IK03,ict,węzeł sieci rządowej,02,0226,0226005,K1,294527,1.54,3,IK-02-00476,telecom,gmina dolnośląskie-wschodni-26-05,węzeł szkieletowy telekom dolnośląskie-centralny-04-06-00476,2026-09-12T07:32+0200
IK-04-00886,centrum przetwarzania banku dolnośląskie-zachodni-09-04-00886,IK04,finance,centrum przetwarzania banku,02,0209,0209004,K2,891472,1.55,1,IK-02-00436,telecom,gmina dolnośląskie-zachodni-09-04,węzeł szkieletowy telekom dolnośląskie-północny-12-04-00436,2026-09-12T07:33+0200
IK-04-00837,centrum rozliczeniowe dolnośląskie-miejski-23-05-00837,IK04,finance,centrum rozliczeniowe,02,0223,0223005,K2,1245366,1.55,3,IK-02-00476,telecom,gmina dolnośląskie-miejski-23-05,węzeł szkieletowy telekom dolnośląskie-centralny-04-06-00476,2026-09-12T07:33+0200
IK-10-02014,węzeł teleinformatyczny urzędu dolnośląskie-centralny-10-06-02014,IK10,admin,węzeł teleinformatyczny urzędu,02,0210,0210006,K3,123157,1.61,3,IK-02-00670,telecom,gmina dolnośląskie-centralny-10-06,węzeł agregacyjny/RAN hub dolnośląskie-zachodni-15-06-00670,2026-09-12T07:36+0200
IK-09-01828,jednostka ratowniczo-gaśnicza PSP dolnośląskie-centralny-22-04-01828,IK09,rescue,jednostka ratowniczo-gaśnicza PSP,02,0222,0222004,K2,52810,1.67,3,IK-02-00476,telecom,gmina dolnośląskie-centralny-22-04,węzeł szkieletowy telekom dolnośląskie-centralny-04-06-00476,2026-09-12T07:40+0200
IK-04-00840,centrum rozliczeniowe dolnośląskie-centralny-10-01-00840,IK04,finance,centrum rozliczeniowe,02,0210,0210001,K1,650380,1.7,3,IK-03-00764,ict,gmina dolnośląskie-centralny-10-01,węzeł sieci rządowej dolnośląskie-centralny-10-01-00764,2026-09-12T07:42+0200
IK-02-00462,węzeł szkieletowy telekom dolnośląskie-miejski-23-03-00462,IK02,telecom,węzeł szkieletowy telekom,02,0223,0223003,K2,841759,1.77,3,IK-03-00764,ict,gmina dolnośląskie-miejski-23-03,węzeł sieci rządowej dolnośląskie-centralny-10-01-00764,2026-09-12T07:46+0200
IK-09-01899,centrum powiadamiania ratunkowego dolnośląskie-północny-12-05-01899,IK09,rescue,centrum powiadamiania ratunkowego,02,0212,0212005,K1,1667688,1.79,1,IK-02-00436,telecom,gmina dolnośląskie-północny-12-05,węzeł szkieletowy telekom dolnośląskie-północny-12-04-00436,2026-09-12T07:47+0200
IK-03-00726,węzeł sieci rządowej dolnośląskie-centralny-04-05-00726,IK03,ict,węzeł sieci rządowej,02,0204,0204005,K1,268950,1.91,4,IK-02-00479,telecom,gmina dolnośląskie-centralny-04-05,węzeł szkieletowy telekom dolnośląskie-centralny-04-03-00479,2026-09-12T07:54+0200
IK-05-00992,chłodnia składowa dolnośląskie-miejski-11-01-00992,IK05,food,chłodnia składowa,02,0211,0211001,K3,82769,2.0,0,,seed,gmina dolnośląskie-miejski-11-01,,2026-09-12T08:00+0200
IK-07-01567,centrum dializ dolnośląskie-północny-06-03-01567,IK07,health,centrum dializ,02,0206,0206003,K3,293,2.0,0,,seed,gmina dolnośląskie-północny-06-03,,2026-09-12T08:00+0200
IK-08-01680,most/przeprawa krytyczna dolnośląskie-centralny-28-05-01680,IK08,transport,most/przeprawa krytyczna,02,0228,0228005,K2,61368,2.0,0,,seed,gmina dolnośląskie-centralny-28-05,,2026-09-12T08:00+0200
IK-10-01982,centrum zarządzania kryzysowego dolnośląskie-południowy-07-02-01982,IK10,admin,centrum zarządzania kryzysowego,02,0207,0207002,K1,286092,2.0,0,,seed,gmina dolnośląskie-południowy-07-02,,2026-09-12T08:00+0200
IK-02-00594,węzeł agregacyjny/RAN hub dolnośląskie-wschodni-26-05-00594,IK02,telecom,węzeł agregacyjny/RAN hub,02,0226,0226005,K3,116114,2.04,4,IK-03-00763,ict,gmina dolnośląskie-wschodni-26-05,węzeł sieci rządowej dolnośląskie-wschodni-26-05-00763,2026-09-12T08:02+0200
IK-01-00332,magazyn/terminal paliw dolnośląskie-centralny-10-06-00332,IK01,energy,magazyn/terminal paliw,02,0210,0210006,K2,277808,2.3,2,IK-01-00193,electricity,gmina dolnośląskie-centralny-10-06,GPZ 110/SN dolnośląskie-zachodni-21-06-00193,2026-09-12T08:18+0200
IK-07-01367,szpital wielospecjalistyczny dolnośląskie-miejski-23-03-01367,IK07,health,szpital wielospecjalistyczny,02,0223,0223003,K1,189924,2.31,3,IK-02-00670,telecom,gmina dolnośląskie-miejski-23-03,węzeł agregacyjny/RAN hub dolnośląskie-zachodni-15-06-00670,2026-09-12T08:18+0200
IK-10-01973,centrum zarządzania kryzysowego dolnośląskie-centralny-22-04-01973,IK10,admin,centrum zarządzania kryzysowego,02,0222,0222004,K1,577711,2.44,4,IK-03-00793,ict,gmina dolnośląskie-centralny-22-04,system rejestrów państwowych dolnośląskie-wschodni-26-05-00793,2026-09-12T08:26+0200
IK-04-00910,hurtownia wartości/gotówki dolnośląskie-południowy-07-01-00910,IK04,finance,hurtownia wartości/gotówki,02,0207,0207001,K3,313765,2.48,4,IK-03-00793,ict,gmina dolnośląskie-południowy-07-01,system rejestrów państwowych dolnośląskie-wschodni-26-05-00793,2026-09-12T08:28+0200
IK-07-01604,bank krwi / magazyn farmaceutyczny dolnośląskie-centralny-04-02-01604,IK07,health,bank krwi / magazyn farmaceutyczny,02,0204,0204002,K3,263972,2.49,3,IK-02-00476,telecom,gmina dolnośląskie-centralny-04-02,węzeł szkieletowy telekom dolnośląskie-centralny-04-06-00476,2026-09-12T08:29+0200
IK-01-00379,stacja redukcyjna gazu dolnośląskie-miejski-29-04-00379,IK01,energy,stacja redukcyjna gazu,02,0229,0229004,K3,24861,2.5,2,IK-01-00192,electricity,gmina dolnośląskie-miejski-29-04,GPZ 110/SN dolnośląskie-wschodni-26-06-00192,2026-09-12T08:30+0200
IK-07-01472,szpital powiatowy dolnośląskie-miejski-23-03-01472,IK07,health,szpital powiatowy,02,0223,0223003,K2,44869,2.58,3,IK-02-00670,telecom,gmina dolnośląskie-miejski-23-03,węzeł agregacyjny/RAN hub dolnośląskie-zachodni-15-06-00670,2026-09-12T08:34+0200
IK-06-01118,ujęcie wody dolnośląskie-centralny-04-03-01118,IK06,water,ujęcie wody,02,0204,0204003,K2,81653,2.6,2,IK-01-00193,electricity,gmina dolnośląskie-centralny-04-03,GPZ 110/SN dolnośląskie-zachodni-21-06-00193,2026-09-12T08:36+0200
IK-07-01375,szpital wielospecjalistyczny dolnośląskie-zachodni-21-07-01375,IK07,health,szpital wielospecjalistyczny,02,0221,0221007,K1,124916,2.7,4,IK-02-00479,telecom,gmina dolnośląskie-zachodni-21-07,węzeł szkieletowy telekom dolnośląskie-centralny-04-03-00479,2026-09-12T08:42+0200
IK-07-01551,centrum dializ dolnośląskie-wschodni-26-04-01551,IK07,health,centrum dializ,02,0226,0226004,K2,1684,2.7,4,IK-02-00479,telecom,gmina dolnośląskie-wschodni-26-04,węzeł szkieletowy telekom dolnośląskie-centralny-04-03-00479,2026-09-12T08:42+0200
IK-07-01596,bank krwi / magazyn farmaceutyczny dolnośląskie-wschodni-14-05-01596,IK07,health,bank krwi / magazyn farmaceutyczny,02,0214,0214005,K2,319494,2.71,4,IK-02-00479,telecom,gmina dolnośląskie-wschodni-14-05,węzeł szkieletowy telekom dolnośląskie-centralny-04-03-00479,2026-09-12T08:42+0200
IK-08-01633,węzeł kolejowy dolnośląskie-wschodni-14-01-01633,IK08,transport,węzeł kolejowy,02,0214,0214001,K2,180752,2.75,4,IK-02-00479,telecom,gmina dolnośląskie-wschodni-14-01,węzeł szkieletowy telekom dolnośląskie-centralny-04-03-00479,2026-09-12T08:45+0200
IK-08-01768,port morski/rzeczny dolnośląskie-centralny-04-05-01768,IK08,transport,port morski/rzeczny,02,0204,0204005,K1,112782,2.86,4,IK-02-00479,telecom,gmina dolnośląskie-centralny-04-05,węzeł szkieletowy telekom dolnośląskie-centralny-04-03-00479,2026-09-12T08:51+0200
IK-08-01753,port lotniczy dolnośląskie-wschodni-14-01-01753,IK08,transport,port lotniczy,02,0214,0214001,K1,501104,2.89,4,IK-02-00479,telecom,gmina dolnośląskie-wschodni-14-01,węzeł szkieletowy telekom dolnośląskie-centralny-04-03-00479,2026-09-12T08:53+0200
IK-01-00370,magazyn/terminal paliw dolnośląskie-północny-18-02-00370,IK01,energy,magazyn/terminal paliw,02,0218,0218002,K2,218663,3.0,0,,seed,gmina dolnośląskie-północny-18-02,,2026-09-12T09:00+0200
IK-03-00742,węzeł sieci rządowej dolnośląskie-północny-06-06-00742,IK03,ict,węzeł sieci rządowej,02,0206,0206006,K2,399867,3.0,0,,seed,gmina dolnośląskie-północny-06-06,,2026-09-12T09:00+0200
IK-05-00989,chłodnia składowa dolnośląskie-miejski-11-07-00989,IK05,food,chłodnia składowa,02,0211,0211007,K3,261849,3.0,0,,seed,gmina dolnośląskie-miejski-11-07,,2026-09-12T09:00+0200
IK-06-01288,przepompownia wody dolnośląskie-północny-24-05-01288,IK06,water,przepompownia wody,02,0224,0224005,K3,18803,3.0,0,,seed,gmina dolnośląskie-północny-24-05,,2026-09-12T09:00+0200
IK-09-01898,centrum powiadamiania ratunkowego dolnośląskie-miejski-05-06-01898,IK09,rescue,centrum powiadamiania ratunkowego,02,0205,0205006,K1,2123162,3.0,0,,seed,gmina dolnośląskie-miejski-05-06,,2026-09-12T09:00+0200
IK-09-01904,centrum powiadamiania ratunkowego dolnośląskie-centralny-16-06-01904,IK09,rescue,centrum powiadamiania ratunkowego,02,0216,0216006,K1,1718777,3.0,0,,seed,gmina dolnośląskie-centralny-16-06,,2026-09-12T09:00+0200
IK-07-01435,szpital powiatowy dolnośląskie-południowy-07-04-01435,IK07,health,szpital powiatowy,02,0207,0207004,K2,43128,3.0,1,IK-06-01187,water,gmina dolnośląskie-południowy-07-04,stacja uzdatniania wody dolnośląskie-miejski-23-07-01187,2026-09-12T09:00+0200
IK-07-01560,centrum dializ dolnośląskie-wschodni-26-03-01560,IK07,health,centrum dializ,02,0226,0226003,K2,1048,3.04,4,IK-02-00462,telecom,gmina dolnośląskie-wschodni-26-03,węzeł szkieletowy telekom dolnośląskie-miejski-23-03-00462,2026-09-12T09:02+0200
IK-07-01374,szpital wielospecjalistyczny dolnośląskie-zachodni-03-05-01374,IK07,health,szpital wielospecjalistyczny,02,0203,0203005,K1,306936,3.07,1,IK-06-01192,water,gmina dolnośląskie-zachodni-03-05,stacja uzdatniania wody dolnośląskie-zachodni-03-03-01192,2026-09-12T09:04+0200
IK-06-01356,oczyszczalnia ścieków dolnośląskie-centralny-10-02-01356,IK06,water,oczyszczalnia ścieków,02,0210,0210002,K2,137740,3.1,2,IK-01-00143,electricity,gmina dolnośląskie-centralny-10-02,GPZ 110/SN dolnośląskie-centralny-10-05-00143,2026-09-12T09:06+0200
IK-06-01140,ujęcie wody dolnośląskie-miejski-23-02-01140,IK06,water,ujęcie wody,02,0223,0223002,K2,56615,3.1,2,IK-01-00193,electricity,gmina dolnośląskie-miejski-23-02,GPZ 110/SN dolnośląskie-zachodni-21-06-00193,2026-09-12T09:06+0200
IK-07-01497,szpital powiatowy dolnośląskie-wschodni-26-03-01497,IK07,health,szpital powiatowy,02,0226,0226003,K2,45136,3.19,4,IK-02-00462,telecom,gmina dolnośląskie-wschodni-26-03,węzeł szkieletowy telekom dolnośląskie-miejski-23-03-00462,2026-09-12T09:11+0200
IK-07-01451,szpital powiatowy dolnośląskie-południowy-07-04-01451,IK07,health,szpital powiatowy,02,0207,0207004,K2,20803,3.21,1,IK-06-01233,water,gmina dolnośląskie-południowy-07-04,stacja uzdatniania wody dolnośląskie-południowy-07-04-01233,2026-09-12T09:12+0200
IK-07-01589,bank krwi / magazyn farmaceutyczny dolnośląskie-centralny-04-02-01589,IK07,health,bank krwi / magazyn farmaceutyczny,02,0204,0204002,K2,138105,3.27,5,IK-02-00594,telecom,gmina dolnośląskie-centralny-04-02,węzeł agregacyjny/RAN hub dolnośląskie-wschodni-26-05-00594,2026-09-12T09:16+0200
IK-07-01466,szpital powiatowy dolnośląskie-centralny-04-05-01466,IK07,health,szpital powiatowy,02,0204,0204005,K3,51674,3.39,5,IK-02-00594,telecom,gmina dolnośląskie-centralny-04-05,węzeł agregacyjny/RAN hub dolnośląskie-wschodni-26-05-00594,2026-09-12T09:23+0200
IK-02-00650,węzeł agregacyjny/RAN hub dolnośląskie-południowy-25-02-00650,IK02,telecom,węzeł agregacyjny/RAN hub,02,0225,0225002,K3,58216,3.4,2,IK-01-00112,electricity,gmina dolnośląskie-południowy-25-02,GPZ 110/SN dolnośląskie-wschodni-14-04-00112,2026-09-12T09:24+0200
IK-11-02096,zakład zwiększonego ryzyka (ZZR) dolnośląskie-centralny-04-06-02096,IK11,chemical,zakład zwiększonego ryzyka (ZZR),02,0204,0204006,K3,36946,3.4,2,IK-01-00225,electricity,gmina dolnośląskie-centralny-04-06,GPZ 110/SN dolnośląskie-południowy-07-01-00225,2026-09-12T09:24+0200
IK-07-01396,szpital wielospecjalistyczny dolnośląskie-wschodni-26-02-01396,IK07,health,szpital wielospecjalistyczny,02,0226,0226002,K1,98504,3.45,1,IK-06-01137,water,gmina dolnośląskie-wschodni-26-02,ujęcie wody dolnośląskie-miejski-23-06-01137,2026-09-12T09:27+0200
IK-06-01170,stacja uzdatniania wody dolnośląskie-miejski-23-03-01170,IK06,water,stacja uzdatniania wody,02,0223,0223003,K2,32234,3.5,2,IK-01-00049,electricity,gmina dolnośląskie-miejski-23-03,GPZ 110/SN dolnośląskie-miejski-23-03-00049,2026-09-12T09:30+0200
IK-06-01214,stacja uzdatniania wody dolnośląskie-wschodni-20-01-01214,IK06,water,stacja uzdatniania wody,02,0220,0220001,K2,43401,3.5,2,IK-01-00069,electricity,gmina dolnośląskie-wschodni-20-01,GPZ 110/SN dolnośląskie-centralny-22-04-00069,2026-09-12T09:30+0200
IK-06-01106,ujęcie wody dolnośląskie-miejski-23-03-01106,IK06,water,ujęcie wody,02,0223,0223003,K2,53724,3.5,2,IK-01-00193,electricity,gmina dolnośląskie-miejski-23-03,GPZ 110/SN dolnośląskie-zachodni-21-06-00193,2026-09-12T09:30+0200
IK-07-01378,szpital wielospecjalistyczny dolnośląskie-wschodni-02-03-01378,IK07,health,szpital wielospecjalistyczny,02,0202,0202003,K2,131294,3.54,1,IK-06-01137,water,gmina dolnośląskie-wschodni-02-03,ujęcie wody dolnośląskie-miejski-23-06-01137,2026-09-12T09:32+0200
IK-07-01459,szpital powiatowy dolnośląskie-południowy-07-04-01459,IK07,health,szpital powiatowy,02,0207,0207004,K2,40011,3.56,1,IK-06-01233,water,gmina dolnośląskie-południowy-07-04,stacja uzdatniania wody dolnośląskie-południowy-07-04-01233,2026-09-12T09:33+0200
IK-06-01195,stacja uzdatniania wody dolnośląskie-zachodni-21-07-01195,IK06,water,stacja uzdatniania wody,02,0221,0221007,K3,66875,3.62,4,IK-02-00479,telecom,gmina dolnośląskie-zachodni-21-07,węzeł szkieletowy telekom dolnośląskie-centralny-04-03-00479,2026-09-12T09:37+0200
IK-06-01252,przepompownia wody dolnośląskie-wschodni-20-04-01252,IK06,water,przepompownia wody,02,0220,0220004,K3,31470,3.8,2,IK-01-00069,electricity,gmina dolnośląskie-wschodni-20-04,GPZ 110/SN dolnośląskie-centralny-22-04-00069,2026-09-12T09:48+0200
IK-06-01332,oczyszczalnia ścieków dolnośląskie-południowy-07-01-01332,IK06,water,oczyszczalnia ścieków,02,0207,0207001,K2,49086,3.8,2,IK-01-00225,electricity,gmina dolnośląskie-południowy-07-01,GPZ 110/SN dolnośląskie-południowy-07-01-00225,2026-09-12T09:48+0200
IK-01-00230,GPZ 110/SN dolnośląskie-wschodni-02-06-00230,IK01,energy,GPZ 110/SN,02,0202,0202006,K1,63563,4.0,0,,seed,gmina dolnośląskie-wschodni-02-06,,2026-09-12T10:00+0200
IK-01-00289,elektrociepłownia opolskie-zachodni-03-06-00289,IK01,energy,elektrociepłownia,16,1603,1603006,K1,98793,4.0,0,,seed,gmina opolskie-zachodni-03-06,,2026-09-12T10:00+0200
IK-02-00590,węzeł agregacyjny/RAN hub dolnośląskie-południowy-01-05-00590,IK02,telecom,węzeł agregacyjny/RAN hub,02,0201,0201005,K2,56188,4.0,0,,seed,gmina dolnośląskie-południowy-01-05,,2026-09-12T10:00+0200
IK-05-00999,zakład przetwórstwa spożywczego dolnośląskie-zachodni-27-06-00999,IK05,food,zakład przetwórstwa spożywczego,02,0227,0227006,K3,109407,4.0,0,,seed,gmina dolnośląskie-zachodni-27-06,,2026-09-12T10:00+0200
IK-06-01064,ujęcie wody dolnośląskie-wschodni-02-04-01064,IK06,water,ujęcie wody,02,0202,0202004,K2,35308,4.0,0,,seed,gmina dolnośląskie-wschodni-02-04,,2026-09-12T10:00+0200
IK-07-01491,szpital powiatowy dolnośląskie-centralny-16-02-01491,IK07,health,szpital powiatowy,02,0216,0216002,K3,29638,4.0,0,,seed,gmina dolnośląskie-centralny-16-02,,2026-09-12T10:00+0200
IK-10-02018,węzeł teleinformatyczny urzędu dolnośląskie-miejski-17-03-02018,IK10,admin,węzeł teleinformatyczny urzędu,02,0217,0217003,K2,224251,4.0,0,,seed,gmina dolnośląskie-miejski-17-03,,2026-09-12T10:00+0200
IK-08-01623,węzeł kolejowy dolnośląskie-centralny-28-07-01623,IK08,transport,węzeł kolejowy,02,0228,0228007,K1,484225,4.1,2,IK-01-00238,electricity,gmina dolnośląskie-centralny-28-07,GPZ 110/SN dolnośląskie-południowy-01-06-00238,2026-09-12T10:06+0200
IK-02-00572,węzeł agregacyjny/RAN hub dolnośląskie-miejski-17-03-00572,IK02,telecom,węzeł agregacyjny/RAN hub,02,0217,0217003,K3,26423,4.2,2,IK-01-00120,electricity,gmina dolnośląskie-miejski-17-03,GPZ 110/SN dolnośląskie-centralny-28-06-00120,2026-09-12T10:12+0200
IK-07-01392,szpital wielospecjalistyczny dolnośląskie-wschodni-02-04-01392,IK07,health,szpital wielospecjalistyczny,02,0202,0202004,K1,59252,4.57,1,IK-06-01155,water,gmina dolnośląskie-wschodni-02-04,stacja uzdatniania wody dolnośląskie-wschodni-02-03-01155,2026-09-12T10:34+0200
IK-10-01938,centrum zarządzania kryzysowego dolnośląskie-wschodni-08-05-01938,IK10,admin,centrum zarządzania kryzysowego,02,0208,0208005,K1,846212,4.82,1,IK-02-00590,telecom,gmina dolnośląskie-wschodni-08-05,węzeł agregacyjny/RAN hub dolnośląskie-południowy-01-05-00590,2026-09-12T10:49+0200
IK-10-02040,węzeł teleinformatyczny urzędu dolnośląskie-zachodni-09-03-02040,IK10,admin,węzeł teleinformatyczny urzędu,02,0209,0209003,K3,133089,4.88,1,IK-02-00590,telecom,gmina dolnośląskie-zachodni-09-03,węzeł agregacyjny/RAN hub dolnośląskie-południowy-01-05-00590,2026-09-12T10:52+0200
IK-10-02004,węzeł teleinformatyczny urzędu dolnośląskie-południowy-01-03-02004,IK10,admin,węzeł teleinformatyczny urzędu,02,0201,0201003,K3,61344,4.88,3,IK-02-00572,telecom,gmina dolnośląskie-południowy-01-03,węzeł agregacyjny/RAN hub dolnośląskie-miejski-17-03-00572,2026-09-12T10:52+0200
IK-08-01665,węzeł kolejowy dolnośląskie-południowy-19-06-01665,IK08,transport,węzeł kolejowy,02,0219,0219006,K1,205728,4.9,2,IK-01-00078,electricity,gmina dolnośląskie-południowy-19-06,GPZ 110/SN dolnośląskie-południowy-19-05-00078,2026-09-12T10:54+0200
IK-06-01131,ujęcie wody dolnośląskie-zachodni-21-05-01131,IK06,water,ujęcie wody,02,0221,0221005,K2,31547,4.9,1,IK-01-00230,electricity,gmina dolnośląskie-zachodni-21-05,GPZ 110/SN dolnośląskie-wschodni-02-06-00230,2026-09-12T10:54+0200
IK-06-01150,ujęcie wody dolnośląskie-południowy-13-01-01150,IK06,water,ujęcie wody,02,0213,0213001,K1,48854,5.0,0,,seed,gmina dolnośląskie-południowy-13-01,,2026-09-12T11:00+0200
IK-06-01242,stacja uzdatniania wody dolnośląskie-wschodni-14-03-01242,IK06,water,stacja uzdatniania wody,02,0214,0214003,K1,75027,5.0,0,,seed,gmina dolnośląskie-wschodni-14-03,,2026-09-12T11:00+0200
IK-07-01522,szpital powiatowy dolnośląskie-południowy-13-02-01522,IK07,health,szpital powiatowy,02,0213,0213002,K1,80605,5.0,0,,seed,gmina dolnośląskie-południowy-13-02,,2026-09-12T11:00+0200
IK-07-01545,centrum dializ dolnośląskie-miejski-11-05-01545,IK07,health,centrum dializ,02,0211,0211005,K2,566,5.0,2,IK-01-00078,electricity,gmina dolnośląskie-miejski-11-05,GPZ 110/SN dolnośląskie-południowy-19-05-00078,2026-09-12T11:00+0200
IK-08-01750,port lotniczy dolnośląskie-centralny-28-07-01750,IK08,transport,port lotniczy,02,0228,0228007,K2,533922,5.28,3,IK-02-00572,telecom,gmina dolnośląskie-centralny-28-07,węzeł agregacyjny/RAN hub dolnośląskie-miejski-17-03-00572,2026-09-12T11:16+0200
IK-01-00349,magazyn/terminal paliw dolnośląskie-południowy-07-07-00349,IK01,energy,magazyn/terminal paliw,02,0207,0207007,K1,141007,5.4,1,IK-01-00230,electricity,gmina dolnośląskie-południowy-07-07,GPZ 110/SN dolnośląskie-wschodni-02-06-00230,2026-09-12T11:24+0200
IK-01-00388,stacja redukcyjna gazu dolnośląskie-północny-18-04-00388,IK01,energy,stacja redukcyjna gazu,02,0218,0218004,K2,29768,5.4,1,IK-01-00230,electricity,gmina dolnośląskie-północny-18-04,GPZ 110/SN dolnośląskie-wschodni-02-06-00230,2026-09-12T11:24+0200
IK-08-01731,most/przeprawa krytyczna dolnośląskie-centralny-28-07-01731,IK08,transport,most/przeprawa krytyczna,02,0228,0228007,K1,70872,5.44,3,IK-02-00572,telecom,gmina dolnośląskie-centralny-28-07,węzeł agregacyjny/RAN hub dolnośląskie-miejski-17-03-00572,2026-09-12T11:26+0200
